Open,High,Low,Close,Volume,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,VWAP_D,ATR,BubbleSignal,TotalSignal,pointpos
114.42,114.63,114.33,114.6,22815.2,113.70609804711594,114.31799999999998,114.92990195288402,113.39452291811736,0.38274304502837986,0,0,0.0
114.6,114.64,114.41,114.42,16210.1,113.77031258486637,114.346,114.92168741513363,113.40228624885546,0.3609226100243262,0,0,0.0
114.4,114.49,114.11,114.25,30115.0,113.83453410274674,114.36599999999999,114.89746589725323,113.41373506632655,0.3636479514494218,0,0,0.0
114.24,114.49,114.15,114.44,29326.0,113.84687241619514,114.376,114.90512758380487,113.42555957472815,0.36026967267093146,0,0,0.0
114.45,114.55,114.33,114.51,20706.1,113.87241012285213,114.394,114.91558987714788,113.43463576388217,0.34023114800365534,0,0,0.0
114.49,115.15,114.45,114.93,62010.2,114.00004923685042,114.457,114.91395076314957,113.47059039978679,0.39162669828884783,0,0,0.0
114.93,115.02,114.64,114.82,32933.3,114.08714387304775,114.50150000000001,114.91585612695226,113.48872658377529,0.3899657413904403,0,0,0.0
114.85,115.1,114.75,114.97,35494.2,114.13388516756814,114.5465,114.95911483243185,113.50934797461288,0.38425634976323375,0,0,0.0
114.97,115.37,114.8,115.24,47440.0,114.10900538470396,114.59650000000002,115.08399461529608,113.5396769762226,0.41079115693991575,0,0,0.0
115.24,115.4,115.07,115.39,40541.5,114.04821215914896,114.64200000000001,115.23578784085106,113.56706548388473,0.3992495630913581,1,0,0.0
115.37,115.49,115.13,115.37,39568.5,114.00526081520573,114.67850000000001,115.3517391847943,113.59363410694777,0.39364248264973545,1,0,0.0
115.37,115.39,115.06,115.19,32929.7,114.03991313650543,114.72350000000002,115.4070868634946,113.61369694322684,0.38455069941405867,0,0,0.0
115.2,115.25,114.6,114.92,40462.1,114.0910416994691,114.7535,115.4159583005309,113.6333309578154,0.422472028069194,0,0,0.0
114.91,115.16,114.85,115.05,27706.4,114.10862407731908,114.77749999999999,115.4463759226809,113.64742148533772,0.4064045954878809,0,0,0.0
115.09,115.23,115.0,115.1,24587.1,114.1130827283322,114.796,115.47891727166781,113.66049228539875,0.38120393898961275,0,0,0.0
115.1,115.3,115.03,115.25,22897.7,114.12009289362146,114.82650000000001,115.53290710637856,113.67314445735668,0.3653176619910961,0,0,0.0
115.25,115.34,114.85,114.92,33012.6,114.12992918206308,114.83599999999998,115.54207081793689,113.68917987769689,0.383129424563798,0,0,0.0
114.93,115.07,114.72,115.03,31998.9,114.177322750164,114.86500000000001,115.55267724983602,113.70327749496155,0.3783966496261118,0,0,0.0
115.04,115.13,114.83,114.9,21622.2,114.2213677709124,114.88600000000001,115.55063222908763,113.71272571785582,0.3671971282509526,0,0,0.0
114.9,115.04,114.83,114.87,20691.9,114.2789517493139,114.9085,115.5380482506861,113.72134740651973,0.3447403956436748,0,0,0.0
114.87,115.0,114.66,114.83,29072.0,114.30518295408967,114.92,115.53481704591033,113.732421328022,0.3440631962660075,0,0,0.0
114.85,114.94,114.73,114.92,23247.0,114.37447392702714,114.94500000000001,115.51552607297288,113.74138264293282,0.3249113110851484,0,0,0.0
114.92,115.0,114.83,114.98,22719.7,114.50841332724146,114.98150000000001,115.45458667275857,113.75056807085093,0.3027811237872703,0,0,0.0
114.97,115.24,114.94,115.2,32052.9,114.60847810284406,115.0195,115.43052189715593,113.76532715687132,0.30238382038908845,0,0,0.0
115.18,115.33,115.1,115.17,27157.4,114.71016244736867,115.05249999999998,115.39483755263129,113.778246931765,0.29204327461921925,0,0,0.0
115.15,115.2,115.01,115.05,23491.5,114.72078562372684,115.05850000000001,115.39621437627318,113.78836043852874,0.2774656639593305,0,0,0.0
115.07,115.32,115.05,115.26,25872.2,114.75056212714887,115.08049999999999,115.4104378728511,113.80036055163042,0.2763991405365684,0,0,0.0
115.25,115.35,114.92,114.99,36249.8,114.75278888071513,115.0815,115.41021111928488,113.815395648824,0.2983421204599147,0,0,0.0
114.98,115.1,114.69,114.85,45861.1,114.72700149262786,115.06200000000001,115.39699850737216,113.83090929201389,0.3142932461084978,0,0,0.0
114.86,114.97,114.23,114.33,53523.0,114.57698611140182,115.00899999999999,115.44101388859815,113.8422652948264,0.37510849666442597,0,0,0.0
114.34,114.88,114.3,114.76,70500.9,114.56709873609604,114.97850000000001,115.38990126390398,113.85960183474825,0.40437871142665055,0,0,0.0
114.65,115.47,114.09,114.32,147162.7,114.44565349705765,114.93499999999999,115.42434650294233,114.62666666666667,0.5437531812228427,0,0,0.0
114.32,115.33,114.02,115.11,88558.8,114.4493444689374,114.94449999999999,115.43965553106258,114.69930055029629,0.6532170124767226,0,0,0.0
115.15,115.82,114.86,115.19,99541.6,114.44671192571352,114.95150000000001,115.4562880742865,114.87468271535599,0.6970431535514756,0,0,0.0
115.17,115.78,115.02,115.42,68218.1,114.42595129494954,114.9675,115.50904870505046,114.96462726392208,0.7060369887584085,0,0,0.0
115.4,115.62,115.27,115.44,38481.0,114.40989859818389,114.977,115.54410140181612,115.0063074986956,0.6551745617929228,0,0,0.0
115.46,115.52,115.11,115.2,42544.7,114.41644277922757,114.99100000000001,115.56555722077246,115.03004782044039,0.6201496243939333,0,0,0.0
115.19,115.35,114.66,115.1,51377.4,114.41818498202653,114.99449999999999,115.57081501797344,115.03068239605702,0.6301282494805138,0,0,0.0
115.12,115.46,115.0,115.17,45174.9,114.42853127785727,115.008,115.58746872214272,115.04462358281795,0.6058242138404396,0,0,0.0
115.14,115.25,114.34,114.8,71615.3,114.42090853335426,115.00450000000001,115.58809146664575,115.01741628586174,0.6492778975775192,0,0,0.0
114.78,114.97,114.52,114.76,43622.5,114.41244583941516,115.001,115.58955416058485,115.00066285028755,0.6208096264950169,0,0,0.0
114.74,114.89,114.42,114.55,41175.0,114.36250403231813,114.9825,115.60249596768188,114.97940944288959,0.5992653941385857,0,0,0.0
114.55,114.74,114.23,114.25,40575.7,114.24859337546745,114.946,115.64340662453255,114.94954052988439,0.5865131949759294,0,0,0.0
114.24,114.46,113.32,113.38,74752.6,113.8902098674105,114.85500000000002,115.81979013258953,114.84176459287517,0.6655827385507967,0,0,0.0
113.36,113.48,112.75,112.81,86148.7,113.43635246898234,114.73700000000001,116.03764753101768,114.67400577312151,0.6747852044721121,2,0,0.0
112.85,113.67,112.81,113.56,63351.7,113.27435195316113,114.6625,116.05064804683886,114.59010960416703,0.701244460976096,0,0,0.0
113.59,113.85,113.43,113.5,52456.0,113.12713722586813,114.57450000000001,116.0218627741319,114.54053713303426,0.661066680836652,0,0,0.0
113.51,113.64,113.17,113.42,41025.4,112.9786813123332,114.49600000000001,116.01331868766682,114.49821052622292,0.6337714407171301,0,0,0.0
113.4,113.72,113.32,113.32,33912.5,112.82878349479137,114.4195,116.01021650520863,114.46684417481798,0.6003755206146837,0,0,0.0
113.34,113.5,112.82,112.82,45163.9,112.60685982144696,114.34400000000001,116.08114017855306,114.41224972369014,0.6117504462411585,0,0,0.0
112.82,113.28,112.6,113.23,47716.8,112.47645700779029,114.2675,116.05854299220971,114.3585610702261,0.6215003824924226,0,0,0.0
113.24,113.29,113.02,113.17,21028.4,112.35663549188412,114.21000000000001,116.0633645081159,114.33829430710121,0.5712860421363637,0,0,0.0
113.15,113.43,112.92,113.05,36381.1,112.23626645404967,114.107,115.97773354595033,114.30404561470834,0.562530893259741,0,0,0.0
113.07,113.09,112.65,113.0,35905.1,112.13680255013229,113.99749999999999,115.85819744986769,114.26609892666552,0.5450264799369205,0,0,0.0
113.0,113.26,112.91,113.23,27007.7,112.11957018800733,113.88799999999999,115.65642981199265,114.24331729885188,0.5171655542316475,0,0,0.0
113.23,113.58,113.15,113.56,34772.5,112.17172505414628,113.79399999999998,115.41627494585369,114.22278910725193,0.5047133321985539,0,0,0.0
113.57,113.83,113.47,113.77,30556.9,112.23385128390045,113.7225,115.21114871609954,114.21122819876815,0.4840399990273318,0,0,0.0
113.77,113.92,113.7,113.72,23194.7,112.30534162653457,113.65350000000001,115.00165837346545,114.20424059427538,0.44631999916628423,0,0,0.0
113.74,113.82,113.6,113.66,22972.2,112.42267147531746,113.578,114.73332852468255,114.19617079710433,0.4139885707139577,0,0,0.0
113.66,113.8,113.47,113.52,21253.1,112.50384357649652,113.51399999999998,114.52415642350344,114.18753640064325,0.4019902034691064,0,0,0.0
113.54,113.7,113.34,113.46,17999.3,112.61617588895047,113.449,114.28182411104953,114.17925119019141,0.39599160297351965,0,0,0.0
113.46,113.99,113.4,113.96,22719.1,112.71246464024384,113.4195,114.12653535975616,114.17331931032805,0.42370708826301534,0,0,0.0
113.97,114.05,113.77,113.78,22149.0,112.77492351522089,113.396,114.01707648477911,114.16890462990358,0.40317750422544185,0,0,0.0
113.79,114.15,113.77,114.14,20918.6,112.73356013823778,113.434,114.13443986176222,114.16690718827505,0.3998664321932373,0,0,0.0
114.15,114.25,114.06,114.1,21985.8,112.80221629349428,113.49849999999999,114.1947837065057,114.16648676703055,0.3698855133084888,0,0,0.0
114.09,114.21,113.92,113.98,19941.7,112.79241059700661,113.5195,114.24658940299338,114.16487012075046,0.3584732971215607,0,0,0.0
113.98,113.99,113.83,113.9,11439.3,112.79388682955219,113.5395,114.28511317044781,114.16303872991553,0.3301199689613372,0,0,0.0
113.88,114.04,113.8,114.02,16491.0,112.79771052096756,113.56949999999999,114.34128947903243,114.16091617960403,0.31724568768114747,0,0,0.0
114.03,114.04,113.83,113.84,12803.7,112.82404747395249,113.59550000000002,114.36695252604754,114.15890776078965,0.30192487515527044,0,0,0.0
113.84,113.84,113.6,113.6,16271.9,112.94982562488069,113.6345,114.31917437511932,114.15420871527546,0.29307846441880453,0,0,0.0
113.62,113.7,113.41,113.49,17153.9,112.98451055819493,113.6475,114.31048944180506,114.14785222158554,0.29263868378754765,0,0,0.0
113.49,113.66,113.42,113.59,18678.0,113.04172172983985,113.6685,114.29527827016014,114.14133458796806,0.28511887181789725,0,0,0.0
113.57,113.63,113.48,113.62,10292.5,113.13703214382889,113.697,114.25696785617112,114.13792486315171,0.2658161758439107,0,0,0.0
113.62,113.8,113.4,113.57,21500.0,113.2603344381354,113.72550000000001,114.19066556186462,114.13109957499968,0.2849852935804937,0,0,0.0
113.59,113.68,113.51,113.57,12468.3,113.32903295180296,113.74249999999999,114.15596704819703,114.12719487984118,0.2685588230689948,0,0,0.0
113.56,113.9,113.54,113.88,19000.4,113.34978127037688,113.7585,114.16721872962312,114.12336918091144,0.2816218483448526,0,0,0.0
113.88,113.97,113.79,113.9,14915.7,113.35164784995756,113.76500000000001,114.17835215004247,114.12137717397536,0.26710444143844403,0,0,0.0
113.92,114.0,113.84,113.98,13742.1,113.35488772182232,113.77799999999999,114.20111227817766,114.119981687093,0.25180380694723725,0,0,0.0
113.98,114.02,113.78,113.94,14775.2,113.36690706904882,113.792,114.21709293095118,114.11828626620783,0.2501175488119169,0,0,0.0
113.91,114.06,113.9,113.94,12246.1,113.40248325254066,113.81300000000002,114.22351674745937,114.11726221389436,0.23724361326735682,0,0,0.0
113.94,114.03,113.9,113.94,11802.1,113.45683687719014,113.83700000000002,114.2171631228099,114.11622362414298,0.22192309708630523,0,0,0.0
113.93,114.19,113.93,114.11,17585.0,113.44930511143926,113.8445,114.23969488856073,114.11584609394232,0.2273626546454032,0,0,0.0
114.1,114.14,113.78,113.88,14727.7,113.4551663849676,113.84949999999999,114.24383361503239,114.1143987991443,0.24631084683891696,0,0,0.0
113.87,113.94,113.65,113.72,14815.4,113.45405240694514,113.82849999999999,114.20294759305484,114.11167325509975,0.25255215443335627,0,0,0.0
113.72,113.85,113.65,113.83,14053.4,113.46181449641215,113.81500000000001,114.16818550358788,114.1091771381515,0.24504470380001805,0,0,0.0
113.82,113.89,113.69,113.8,11940.3,113.46101304380508,113.806,114.15098695619491,114.10719023319832,0.23860974611430158,0,0,0.0
113.78,114.0,113.76,113.88,13741.7,113.46099418617611,113.80499999999999,114.14900581382388,114.10555723122692,0.2388083538122578,0,0,0.0
113.86,113.88,113.52,113.59,16016.2,113.4421922210897,113.7835,114.12480777891031,114.10188326533599,0.2561214461247923,0,0,0.0
113.6,113.7,113.25,113.6,21614.2,113.4221992700484,113.77149999999999,114.12080072995158,114.09539472316742,0.28381838239267954,0,0,0.0
113.6,113.67,113.43,113.58,13522.6,113.41913267092012,113.7705,114.12186732907988,114.09170644678346,0.2775586134794389,0,0,0.0
113.57,113.59,113.5,113.56,7878.5,113.4326263045507,113.774,114.1153736954493,114.0895409520946,0.2507645258395195,0,0,0.0
113.55,113.72,113.5,113.55,14994.6,113.42590174813398,113.772,114.11809825186603,114.08576902014235,0.24636959357673088,0,0,0.0
113.55,113.55,113.26,113.34,15488.2,113.3685080232601,113.758,114.14749197673989,114.08033287172098,0.2526025087800539,0,0,0.0
113.32,113.46,113.2,113.27,15703.5,113.30554828844225,113.74299999999998,114.18045171155771,114.07433545461247,0.25365929324004494,0,0,0.0
113.28,113.3,113.01,113.08,18385.4,113.19802809879415,113.71850000000002,114.23897190120589,114.06580547429145,0.25885082277718025,0,0,0.0
113.1,113.38,113.07,113.21,17117.7,113.12562534921133,113.68499999999999,114.24437465078864,114.05875160471038,0.26615784809472626,0,0,0.0
113.23,113.24,112.95,113.06,24889.7,113.03085295888567,113.643,114.25514704111433,114.04706502764878,0.26956386979547853,0,0,0.0
113.06,113.18,112.81,112.86,23865.3,112.90723239269205,113.58699999999999,114.26676760730793,114.03460510571628,0.2839118883961251,0,0,0.0
112.85,113.0,112.85,112.95,16298.3,112.82439762309659,113.5375,114.2506023769034,114.0261289814189,0.26478161862525085,0,0,0.0
112.96,113.0,112.75,112.87,16537.2,112.73983872719322,113.484,114.22816127280677,114.01719600131626,0.26266995882164357,0,0,0.0
112.87,113.04,112.86,112.98,19800.5,112.69183872719314,113.43599999999999,114.18016127280684,114.00747741969461,0.2508599647042669,0,0,0.0
112.93,112.93,111.3,111.4,102996.3,112.19662546005182,113.30050000000001,114.40437453994821,113.9102358858353,0.4550228268893726,0,0,0.0
111.4,112.0,111.14,111.88,78800.5,111.96967141731838,113.2005,114.43132858268163,113.8347689739608,0.5128767087623193,2,0,0.0
111.9,112.1,111.61,111.7,43906.3,111.7318527501778,113.0995,114.46714724982222,113.79728700093413,0.5096086075105586,0,0,0.0
111.72,111.9,111.45,111.52,47669.3,111.49761646943108,112.984,114.47038353056891,113.75459292086622,0.5010930921519078,0,0,0.0
111.51,111.58,110.91,110.95,75589.4,111.16150863099037,112.8415,114.52149136900962,113.67583095616983,0.5252226504159212,0,0,0.0
110.97,111.04,109.66,109.92,112430.6,110.6046544933597,112.64349999999999,114.68234550664027,113.52669358955805,0.6473337003565052,0,0,0.0
109.81,110.78,109.74,110.63,97399.4,110.32733510775871,112.49549999999999,114.66366489224127,113.41383167658168,0.7034288860198625,0,0,0.0
110.63,110.87,110.5,110.55,86646.2,110.08005413234254,112.343,114.60594586765747,113.32797545202777,0.6557961880170257,0,0,0.0
112.5,112.53,110.75,110.96,136043.7,109.94731812389723,112.21199999999999,114.47668187610275,111.41333333333334,0.8449681611574512,0,0,0.0
110.95,112.24,110.82,112.16,87637.9,109.96339861380095,112.14200000000001,114.32060138619907,111.54132052882312,0.9271155667063871,0,0,0.0
112.22,112.71,111.87,112.44,77579.1,109.99957618731574,112.0865,114.17342381268426,111.74699234251267,0.9146704857483302,0,0,0.0
112.43,112.72,112.07,112.11,49396.8,110.01851551215846,112.025,114.03148448784155,111.8248940233704,0.8768604163557124,0,0,0.0
112.14,112.2,111.41,111.83,58772.1,110.02872247325162,111.95300000000002,113.87727752674841,111.82323452920843,0.8644517854477545,0,0,0.0
111.81,112.03,111.61,111.76,35366.1,110.03258796381463,111.88699999999999,113.74141203618534,111.82138713121553,0.8009586732409326,0,0,0.0
111.75,111.75,110.78,111.24,60997.5,110.0182765677889,111.78850000000003,113.55872343221115,111.75328313824701,0.8265360056350856,0,0,0.0
111.23,111.94,111.22,111.73,45371.1,110.05066999071113,111.72199999999998,113.39333000928883,111.74313463698573,0.8113165762586446,0,0,0.0
111.73,111.77,110.9,111.1,41060.6,110.0275330691391,111.63400000000001,113.24046693086093,111.70940645915654,0.8196999225074083,0,0,0.0
111.1,111.1,109.98,110.01,75096.6,109.85133377489474,111.487,113.12266622510525,111.55792697722661,0.8625999335777772,0,0,0.0
110.07,110.33,109.01,109.04,83944.3,109.4669106530031,111.29549999999999,113.12408934699688,111.32351059416433,0.9279428002095224,0,0,0.0
109.01,109.88,109.01,109.48,72873.7,109.30035192911375,111.12049999999999,112.94064807088624,111.15843681197175,0.9196652573224463,0,0,0.0
109.45,109.53,108.31,108.47,79075.4,108.82539673277003,110.974,113.12260326722998,110.94933198400513,0.9625702205620967,0,0,0.0
108.47,109.24,108.29,109.21,83415.4,108.60367658275143,110.84050000000002,113.0773234172486,110.77719694837401,0.9607744747675098,0,0,0.0
109.19,109.47,108.61,108.76,53927.9,108.31970746484618,110.6935,113.06729253515383,110.68232800785836,0.9463781212292941,0,0,0.0
108.77,109.43,108.7,109.16,57912.2,108.1438546722533,110.57549999999999,113.00714532774668,110.59873072865688,0.9154669610536812,0,0,0.0
109.18,109.64,109.15,109.51,40182.5,108.03547021898994,110.5035,112.97152978101006,110.55760442858985,0.8546859666174402,0,0,0.0
109.57,110.1,109.36,109.6,60614.8,108.00047064754905,110.4875,112.97452935245094,110.51358446686535,0.8383022571006623,0,0,0.0
109.6,109.82,109.07,109.52,45303.1,107.91086057506675,110.43199999999999,112.95313942493323,110.47559738612968,0.8256876489434248,0,0,0.0
109.52,109.63,109.12,109.33,35260.9,107.8055846340304,110.37099999999998,112.93641536596957,110.44486133866926,0.7805894133800771,0,0,0.0
109.33,109.5,108.9,109.46,37828.8,107.71618295223226,110.296,112.87581704776775,110.41161065337646,0.754790925754351,0,0,0.0
109.46,109.75,109.33,109.6,32028.7,107.72016340415591,110.16799999999998,112.61583659584404,110.39140156958604,0.7069636506465867,0,0,0.0
109.61,109.77,109.26,109.49,26170.2,107.792402380964,110.0205,112.24859761903599,110.3745730409178,0.6788259862685015,0,0,0.0
109.48,109.53,108.89,109.13,29445.6,107.83164436786468,109.87150000000001,111.91135563213534,110.3496127882085,0.6732794168015729,0,0,0.0
109.18,109.18,108.55,108.89,36541.7,107.85364484794931,109.7245,111.5953551520507,110.31219843552023,0.6670966429727782,0,0,0.0
108.92,109.29,108.82,108.86,27584.5,107.92516659951661,109.57950000000001,111.2338334004834,110.28737782279293,0.6389399796909546,0,0,0.0
108.87,109.18,108.83,108.88,19550.0,107.96900845900042,109.4615,110.95399154099958,110.26999340600585,0.5976628397351051,0,0,0.0
108.89,109.27,108.82,108.98,20958.1,108.24277106958995,109.324,110.40522893041005,110.25268964653083,0.5765681483443762,0,0,0.0
108.98,109.15,108.55,108.58,32315.6,108.43286994572428,109.19800000000001,109.96313005427574,110.22141261084663,0.5799155557237522,0,0,0.0
108.58,108.8,108.44,108.73,26998.2,108.44047566736549,109.13400000000001,109.82752433263454,110.19449195416595,0.5484990477632161,0,0,0.0
108.73,109.2,108.7,108.84,28015.2,108.41965917344216,109.124,109.82834082655783,110.17202114259703,0.5415706123684709,0,0,0.0
108.86,108.93,108.15,108.18,38039.6,108.26396792520279,109.05900000000001,109.85403207479723,110.13126662569171,0.5756319534586896,0,0,0.0
108.19,108.37,107.83,107.91,52078.2,108.1234780994618,109.03099999999999,109.93852190053818,110.06662048715465,0.5705416743931634,0,0,0.0
107.91,108.0,107.23,107.54,58724.5,107.83668273331898,108.94749999999999,110.058317266681,109.98332776801195,0.5990357209084252,0,0,0.0
107.55,107.78,107.2,107.73,45349.5,107.66606666849101,108.896,110.12593333150899,109.9222361435792,0.5963163322072214,0,0,0.0
107.71,107.77,106.98,107.2,40642.7,107.37123302534819,108.798,110.22476697465181,109.86443514104847,0.6239854276061886,0,0,0.0
107.23,107.7,107.17,107.46,34153.4,107.19540033665847,108.6955,110.19559966334153,109.82012779542272,0.6105589379481619,0,0,0.0
107.46,107.77,107.35,107.7,30532.4,107.10090705524547,108.60050000000001,110.10009294475455,109.78449795213515,0.5833362325269961,0,0,0.0
107.74,108.31,107.63,108.08,42944.8,107.07483876024784,108.52850000000001,109.98216123975217,109.74513759004202,0.5971453421659977,0,0,0.0
108.08,108.17,107.65,107.73,33803.0,107.00400320181802,108.44850000000001,109.892996798182,109.71267741552677,0.586124578999426,0,0,0.0
107.75,107.99,107.53,107.73,26379.0,106.96369245158363,108.36200000000001,109.76030754841639,109.68678958669952,0.5681067819995071,0,0,0.0
107.77,108.04,107.7,107.99,18548.8,106.99678563487504,108.28150000000001,109.56621436512498,109.6704616703135,0.5355200988567209,0,0,0.0
107.98,108.42,107.9,108.28,32781.7,107.06179510009721,108.221,109.3802048999028,109.64696169240362,0.5333029418771887,0,0,0.0
108.3,108.32,108.06,108.3,20892.5,107.09651385052311,108.17949999999999,109.26248614947687,109.63264145499807,0.4942596644661605,0,0,0.0
108.28,108.58,108.26,108.55,29410.3,107.11455200512678,108.1625,109.2104479948732,109.61627747416306,0.4693654266852794,0,0,0.0
108.52,108.82,108.47,108.8,32126.1,107.1192408976804,108.15950000000001,109.19975910231962,109.60243117070449,0.45231322287309583,0,0,0.0
108.8,108.92,108.63,108.92,23859.2,107.11556931397975,108.1615,109.20743068602026,109.59381547745404,0.42912561960551165,0,0,0.0
108.91,109.02,108.9,108.93,26259.4,107.12069561305042,108.15900000000002,109.19730438694963,109.58607380731773,0.3849648168047229,0,0,0.0
108.92,109.05,108.68,108.68,30263.9,107.11671016430083,108.16399999999999,109.21128983569915,109.57537454518454,0.38282698583261826,0,0,0.0
108.68,108.74,108.42,108.43,20642.0,107.1262605415069,108.14900000000003,109.17173945849316,109.565718381887,0.3738517021422432,0,0,0.0
108.42,108.51,108.28,108.41,22983.6,107.14654383382393,108.12750000000001,109.1084561661761,109.55385116838153,0.35330145897906623,0,0,0.0
108.39,108.78,108.38,108.71,23461.8,107.1407004391796,108.154,109.1672995608204,109.54428069994857,0.35997267912491476,0,0,0.0
108.7,108.8,108.36,108.39,17374.3,107.16621741467904,108.178,109.18978258532096,109.5365130571758,0.3714051535356409,0,0,0.0
108.38,108.55,108.07,108.28,22168.1,107.24603147628076,108.215,109.18396852371924,109.52470140660785,0.3869187030305499,0,0,0.0
108.27,108.28,108.1,108.18,16151.6,107.29406213773318,108.2375,109.18093786226682,109.51545327069428,0.35735888831190094,0,0,0.0
108.17,108.21,107.93,107.96,21865.6,107.44820380155686,108.27550000000001,109.10279619844316,109.50171376053088,0.3463076185530561,0,0,0.0
107.98,108.5,107.96,108.28,27134.2,107.5784681578967,108.31649999999999,109.05453184210329,109.48744007903302,0.37397795875976325,0,0,0.0
108.28,108.48,108.27,108.43,12863.0,107.67041374174521,108.353,109.03558625825478,109.48157294839173,0.35055253607979825,0,0,0.0
108.42,108.64,108.31,108.57,18288.2,107.70071716927937,108.37749999999998,109.0542828307206,109.47419630087789,0.3476164594969697,0,0,0.0
108.56,108.6,108.2,108.22,15158.2,107.78820524606499,108.402,109.01579475393501,109.46712749787956,0.35509982242597277,0,0,0.0
108.22,108.44,108.21,108.31,15450.8,107.89737466330948,108.431,108.96462533669052,109.45988609938385,0.33722841922226293,0,0,0.0
108.33,108.63,108.33,108.58,19399.2,107.96369118369539,108.4605,108.9573088163046,109.45244289628296,0.33476721647622437,0,0,0.0
108.58,108.96,108.57,108.9,24517.1,107.96700881803609,108.4915,109.01599118196391,109.44612110543183,0.34265761412247814,0,0,0.0
108.92,108.93,108.52,108.58,21677.2,107.98729251263818,108.50550000000001,109.02370748736185,109.4394842800589,0.35227795496212566,0,0,0.0
108.58,108.62,108.24,108.34,19728.0,107.97233375854385,108.495,109.01766624145615,109.43138811268774,0.35623824711039476,0,0,0.0
108.34,108.55,108.29,108.37,19066.3,107.96768283939949,108.47349999999999,108.97931716060049,109.42370735072463,0.3424899260946228,0,0,0.0
108.34,108.48,108.11,108.48,21188.3,107.98884354002348,108.45150000000001,108.91415645997654,109.41492101482315,0.3464199366525345,0,0,0.0
108.49,108.78,108.48,108.71,23202.1,108.01489572375499,108.4405,108.86610427624501,109.40814499813183,0.3397885171307435,0,0,0.0
108.71,108.99,108.64,108.91,33392.6,107.9902381566673,108.452,108.9137618433327,109.4010153917799,0.3412473003977793,0,0,0.0
108.88,108.88,108.53,108.77,27373.9,107.98713279842057,108.46899999999998,108.95086720157938,109.39406824900757,0.34678340034095306,0,0,0.0
108.76,109.1,108.75,109.08,35462.8,107.95325051210047,108.50249999999998,109.0517494878995,109.38857088781369,0.3472429145779589,0,0,0.0
109.07,109.3,108.9,109.0,41983.5,107.9324283619967,108.51699999999998,109.10157163800326,109.3836287694884,0.3547796410668207,0,0,0.0
109.0,109.49,108.96,109.42,44620.1,107.86780677186253,108.5685,109.26919322813747,109.38212556341256,0.3798111209144179,0,0,0.0
109.42,109.5,109.2,109.3,39718.8,107.86389494446001,108.61949999999999,109.37510505553996,109.38143807922864,0.3684095322123578,0,0,0.0
109.29,109.97,109.25,109.87,55986.5,107.8003983178649,108.704,109.60760168213508,109.38757688496608,0.4186367418963065,0,0,0.0
109.87,110.38,109.8,110.32,61581.3,107.73923317378254,108.822,109.90476682621747,109.4039151857976,0.4416886359111197,0,0,0.0
110.32,110.36,109.88,109.95,72543.3,107.74782172001164,108.9055,110.06317827998836,109.41981273892797,0.44716168792381744,0,0,0.0
109.91,110.0,109.23,109.75,119997.3,107.77977394089218,108.97149999999999,110.1632260591078,109.42902382298452,0.493281446791843,0,0,0.0
113.62,114.25,113.14,114.06,175613.1,106.74297463058085,109.24600000000001,111.74902536941917,113.81666666666666,1.0656698115358654,1,0,0.0
114.08,114.38,113.61,113.91,91694.6,106.35537496309907,109.5305,112.70562503690094,113.86812118892696,1.0234312670307413,1,0,0.0
113.9,114.15,113.51,113.54,60841.6,106.2247624133015,109.792,113.3592375866985,113.84313040334587,0.9686553717406355,1,0,0.0
113.51,114.02,113.4,113.98,56117.7,106.10628716917498,110.06200000000001,114.01771283082505,113.83683171249852,0.9188474614919719,0,0,0.0
113.97,113.97,113.05,113.68,79080.2,106.08589430738053,110.301,114.51610569261948,113.79072221651495,0.920440681278834,0,0,0.0
113.68,113.88,113.27,113.45,45635.7,106.19469322268765,110.5445,114.89430677731235,113.7676445809869,0.8760920125247148,0,0,0.0
113.49,113.9,113.4,113.68,40942.4,106.38092768934398,110.8115,115.24207231065601,113.7596303516132,0.8223645821640412,0,0,0.0
113.69,113.96,113.11,113.12,48689.9,106.65832852516256,111.049,115.43967147483745,113.7301077709576,0.8263124989977487,0,0,0.0
113.11,113.5,113.02,113.39,45182.1,106.95710227786861,111.2945,115.63189772213138,113.70015647212767,0.7768392848552138,0,0,0.0
113.38,113.69,113.21,113.66,33032.7,107.25817180550504,111.542,115.82582819449496,113.69136393235131,0.7344336727330409,0,0,0.0
113.66,113.89,113.4,113.72,34238.1,107.57737515049205,111.7825,115.98762484950795,113.69033525387137,0.6995145766283201,0,0,0.0
113.71,114.17,113.52,114.12,48934.3,107.96654558003293,112.05,116.13345441996707,113.70619580280272,0.692441065681418,0,0,0.0
114.1,114.14,113.54,113.6,32138.5,108.37899910188004,112.27600000000002,116.17300089812001,113.70837873034961,0.6792351991555003,0,0,0.0
113.65,113.7,113.25,113.64,34812.1,108.87523466214137,112.50800000000001,116.14076533785865,113.70086955123206,0.6464873135618578,0,0,0.0
113.66,113.8,113.57,113.71,21473.0,109.34688820360715,112.72250000000001,116.09811179639287,113.70067881543784,0.5869891259101644,0,0,0.0
113.72,113.72,113.06,113.08,34611.0,109.9223979609344,112.9115,115.9006020390656,113.6844514382372,0.5974192507801404,0,0,0.0
113.08,113.1,112.23,112.32,64835.9,110.37044297978329,113.03400000000002,115.69755702021675,113.6068532918988,0.6363593578115475,0,0,0.0
