,Open,High,Low,Close
2020-03-17,60.34910348201121,62.811732895705184,58.12785835350345,61.653568267822266
2020-03-18,58.461900510300715,60.956228331910054,57.815762257698715,60.144290924072266
2020-03-19,60.31985110027236,61.64869626469279,59.15436819741442,59.683467864990234
2020-03-20,60.26864436909325,61.40243252507802,55.59208400081659,55.89442825317383
2020-03-21,60.26864436909325,61.40243252507802,55.59208400081659,55.89442825317383
2020-03-22,60.26864436909325,61.40243252507802,55.59208400081659,55.89442825317383
2020-03-23,55.61158902129114,55.71399504274664,51.839617155551366,54.70699691772461
2020-03-24,57.630452831369354,60.39298936216055,57.128174138584164,60.195491790771484
2020-03-25,61.13909091455719,62.9677775819916,59.5664211246581,59.863887786865234
2020-03-26,60.10771807385664,63.07262616269604,60.068705195201055,63.01411056518555
2020-03-27,61.62674718258422,62.387479725800084,60.236945913065625,60.40518569946289
2020-03-28,61.62674718258422,62.387479725800084,60.236945913065625,60.40518569946289
2020-03-29,61.62674718258422,62.387479725800084,60.236945913065625,60.40518569946289
2020-03-30,61.13666281378098,62.30214565344745,60.80993458789764,62.1290283203125
2020-03-31,62.32164917342738,64.00159895261478,61.44387799953064,62.002235412597656
2020-04-01,60.102840901965365,60.64413250508946,58.30585248826726,58.73986053466797
2020-04-02,58.60088006902878,59.77367733273181,57.762121753402425,59.720035552978516
2020-04-03,59.20068709567965,59.90777782503419,58.266837272260105,58.86177062988281
2020-04-04,59.20068709567965,59.90777782503419,58.266837272260105,58.86177062988281
2020-04-05,59.20068709567965,59.90777782503419,58.266837272260105,58.86177062988281
2020-04-06,61.17566723563616,64.15276724510845,60.80505605841717,63.99672317504883
2020-04-07,66.02778113660045,66.24722950332176,63.15065024099512,63.2554931640625
2020-04-08,64.06254779792901,65.1914582041646,63.69437728203003,64.8744888305664
2020-04-09,65.5157648038623,65.84980378340256,64.54046503717106,65.34264373779297
2020-04-10,65.5157648038623,65.84980378340256,64.54046503717106,65.34264373779297
2020-04-11,65.5157648038623,65.84980378340256,64.54046503717106,65.34264373779297
2020-04-12,65.5157648038623,65.84980378340256,64.54046503717106,65.34264373779297
2020-04-13,65.42065701078818,66.73487676706674,64.8159685921834,66.62515258789062
2020-04-14,68.27098164650128,70.28253735572855,67.7955200479417,69.98994445800781
2020-04-15,68.85614813174409,69.81437817313515,68.42458075089768,69.35111236572266
2020-04-16,70.07039277177022,70.27033095225416,68.84395396559586,69.90215301513672
2020-04-17,69.41452996062237,69.96557676325662,67.50537631555537,68.95369720458984
2020-04-18,69.41452996062237,69.96557676325662,67.50537631555537,68.95369720458984
2020-04-19,69.41452996062237,69.96557676325662,67.50537631555537,68.95369720458984
2020-04-20,67.7711442473791,68.68060650061071,67.50293532836373,67.5224380493164
2020-04-21,67.36394333496042,67.60045378651319,64.71844167153718,65.43528747558594
2020-04-22,66.71292406930226,67.75893492283997,66.36913752507213,67.32005310058594
2020-04-23,67.26397798990915,68.69766967809021,67.02015307534627,67.05916595458984
2020-04-24,67.58825797421498,69.0048798953082,67.5394900230912,68.99512481689453
2020-04-25,67.58825797421498,69.0048798953082,67.5394900230912,68.99512481689453
2020-04-26,67.58825797421498,69.0048798953082,67.5394900230912,68.99512481689453
2020-04-27,68.7098607684667,69.37794612164181,68.25879061076245,69.04390716552734
2020-04-28,69.50959003415777,69.69245868499658,67.8320811941897,67.92472839355469
2020-04-29,69.42427170465679,70.62876739699996,69.21945966608516,70.15574645996094
2020-04-30,70.6994631307536,71.81374466561127,70.3069086288975,71.63574981689453
2020-05-01,69.79486451787675,72.90363140906602,69.69733606438119,70.48245239257812
2020-05-02,69.79486451787675,72.90363140906602,69.69733606438119,70.48245239257812
2020-05-03,69.79486451787675,72.90363140906602,69.69733606438119,70.48245239257812
2020-05-04,70.50683935274412,71.60892506172021,69.81193700061924,71.47969818115234
2020-05-05,71.94298133139719,73.39130197223798,71.79668488911048,72.55254364013672
2020-05-06,73.2596329156276,73.93746589129562,72.87195218819713,73.30108642578125
2020-05-07,73.93258568034638,74.40804720661002,73.6278045586249,74.05937194824219
2020-05-08,74.72437808168337,75.8759000205093,74.39432193177866,75.82211303710938
2020-05-09,74.72437808168337,75.8759000205093,74.39432193177866,75.82211303710938
2020-05-10,74.72437808168337,75.8759000205093,74.39432193177866,75.82211303710938
2020-05-11,75.32580604564427,77.5139416233674,75.11554513272077,77.01519775390625
2020-05-12,77.70464466788853,78.15939053295605,76.01281307282507,76.13505554199219
2020-05-13,76.31597975854167,77.2450270952075,74.13028359099368,75.2157974243164
2020-05-14,74.44810522800748,75.73898530458492,73.71953748187154,75.67786407470703
2020-05-15,73.43106293489174,75.27692149163197,73.39683145744114,75.23046875
2020-05-16,73.43106293489174,75.27692149163197,73.39683145744114,75.23046875
2020-05-17,73.43106293489174,75.27692149163197,73.39683145744114,75.23046875
2020-05-18,76.56533761634633,77.37946903133333,75.86855417550558,77.00296020507812
2020-05-19,77.0200942254963,77.87334432148458,76.52623730783661,76.55802154541016
2020-05-20,77.42348734550013,78.11782366485536,77.3843688606098,78.04692840576172
2020-05-21,77.9075745326512,78.45277865343634,77.22545943768398,77.46505737304688
2020-05-22,77.20099931694875,78.0469224991423,77.09831983033453,77.96379852294922
2020-05-23,77.20099931694875,78.0469224991423,77.09831983033453,77.96379852294922
2020-05-24,77.20099931694875,78.0469224991423,77.09831983033453,77.96379852294922
2020-05-25,77.20099931694875,78.0469224991423,77.09831983033453,77.96379852294922
2020-05-26,79.09088280760939,79.27179928645243,77.3794881255282,77.43572235107422
2020-05-27,77.2914584662258,77.91977897740982,76.54577505809091,77.77308654785156
2020-05-28,77.4454944899455,79.07621238015311,77.16678552827904,77.80733489990234
2020-05-29,78.0518115168582,78.51633137744263,77.37214373067566,77.73153686523438
2020-05-30,78.0518115168582,78.51633137744263,77.37214373067566,77.73153686523438
2020-05-31,78.0518115168582,78.51633137744263,77.37214373067566,77.73153686523438
2020-06-01,77.68508739514532,78.80971957821318,77.55306344233216,78.6874771118164
2020-06-02,78.41855029586497,79.07621542991771,77.97358588154512,79.05176544189453
2020-06-03,79.37447749895834,79.75098637660969,78.79748918999114,79.4869384765625
2020-06-04,79.30847669054783,79.60918840462882,78.42588213929282,78.8023910522461
2020-06-05,79.05420227597158,81.10787416115785,79.02486527863987,81.0467529296875
2020-06-06,79.05420227597158,81.10787416115785,79.02486527863987,81.0467529296875
2020-06-07,79.05420227597158,81.10787416115785,79.02486527863987,81.0467529296875
2020-06-08,80.74116809931932,81.56019430957731,80.02482886793392,81.52596282958984
2020-06-09,81.20323910430274,84.49644438970499,81.1714548653729,84.10037994384766
2020-06-10,85.05631987983463,86.73593043606324,84.61380267941388,86.26407623291016
2020-06-11,85.4010259389608,85.82887454460544,82.01980281265901,82.12248229980469
2020-06-12,84.27885136382952,85.03186171892166,81.71175941620086,82.83149719238281
2020-06-13,84.27885136382952,85.03186171892166,81.71175941620086,82.83149719238281
2020-06-14,84.27885136382952,85.03186171892166,81.71175941620086,82.83149719238281
2020-06-15,81.47460740503507,84.51355346146939,81.31079921004404,83.85588836669922
2020-06-16,85.92667523013986,86.35208410079902,84.27884911620372,86.07825469970703
2020-06-17,86.8288160173679,86.88993724608083,85.83620785995696,85.95845031738281
2020-06-18,85.91446931311329,86.41322077068335,85.37904660007989,85.99270629882812
2020-06-19,86.70415104164536,87.1735579933809,84.38398366436456,85.50128173828125
2020-06-20,86.70415104164536,87.1735579933809,84.38398366436456,85.50128173828125
2020-06-21,86.70415104164536,87.1735579933809,84.38398366436456,85.50128173828125
2020-06-22,85.89734788376208,87.88256463296679,85.85089514288899,87.73831939697266
2020-06-23,88.99252209845505,91.04130718010025,88.56956044754467,89.61106872558594
2020-06-24,89.23699188859278,90.16359178388291,87.65272699044223,88.02923583984375
2020-06-25,88.18571984556465,89.23700209124542,87.42048079824094,89.19788360595703
2020-06-26,89.09276182696291,89.31524402754802,86.30807465569694,86.45721435546875
2020-06-27,89.09276182696291,89.31524402754802,86.30807465569694,86.45721435546875
2020-06-28,89.09276182696291,89.31524402754802,86.30807465569694,86.45721435546875
2020-06-29,86.3643265660082,88.54513605686745,85.88269081580228,88.44978332519531
2020-06-30,88.03412598148886,89.47659296641027,88.01457047092941,89.18809509277344
2020-07-01,89.26634901068206,89.81399294340632,88.97052429285394,89.01941680908203
2020-07-02,89.9337956495065,90.57434506247984,88.90451603845597,89.01941680908203
2020-07-03,89.9337956495065,90.57434506247984,88.90451603845597,89.01941680908203
2020-07-04,89.9337956495065,90.57434506247984,88.90451603845597,89.01941680908203
2020-07-05,89.9337956495065,90.57434506247984,88.90451603845597,89.01941680908203
2020-07-06,90.4594272948202,91.87254994168495,90.4276430590236,91.40069580078125
2020-07-07,91.78210298993102,92.56689765030973,91.00464258016932,91.11710357666016
2020-07-08,92.10236619538362,93.27100390125995,92.01434773788655,93.23921966552734
2020-07-09,94.13891874795068,94.19270573067189,92.58399818379054,93.64017486572266
2020-07-10,93.23189169723662,93.86266705835084,92.61579229760085,93.80398559570312
2020-07-11,93.23189169723662,93.86266705835084,92.61579229760085,93.80398559570312
2020-07-12,93.23189169723662,93.86266705835084,92.61579229760085,93.80398559570312
2020-07-13,95.11931220425036,97.74997260274874,93.15609839229157,93.37124633789062
2020-07-14,92.74780181396022,95.10952719294335,91.80654077847646,94.91638946533203
2020-07-15,96.80625364679872,97.0580728336769,94.36140427474338,95.56916046142578
2020-07-16,94.43231459438827,95.2562277052952,93.78931796402316,94.39319610595703
2020-07-17,94.84794326570638,95.00440976042145,93.72575073296522,94.20249938964844
2020-07-18,94.84794326570638,95.00440976042145,93.72575073296522,94.20249938964844
2020-07-19,94.84794326570638,95.00440976042145,93.72575073296522,94.20249938964844
2020-07-20,94.29050797539377,96.32706419698425,93.94333608551065,96.18770599365234
2020-07-21,96.98472004458333,97.06050977018691,94.60832640869344,94.86014556884766
2020-07-22,94.55942590884385,95.81363469030948,94.47141492260846,95.12663269042969
2020-07-23,94.85770504701304,94.93594201481545,89.9802351987618,90.79681396484375
2020-07-24,88.98032233204239,90.91908666976788,87.17846154187481,90.57191467285156
2020-07-25,88.98032233204239,90.91908666976788,87.17846154187481,90.57191467285156
2020-07-26,88.98032233204239,90.91908666976788,87.17846154187481,90.57191467285156
2020-07-27,91.64273545174642,92.81137318483374,91.41781348162779,92.71846771240234
2020-07-28,92.28572075637979,92.46419742953394,91.19042565602012,91.19532012939453
2020-07-29,91.68183925964048,93.1291931782977,91.64516801615406,92.9433822631836
2020-07-30,92.10971195368016,94.17316568630469,91.6989789969436,94.06803894042969
2020-07-31,100.61534646550679,104.06747304204598,98.6007852427181,103.9158935546875
2020-08-01,100.61534646550679,104.06747304204598,98.6007852427181,103.9158935546875
2020-08-02,100.61534646550679,104.06747304204598,98.6007852427181,103.9158935546875
2020-08-03,105.81306827381228,109.17473585653154,105.51235660332684,106.5343017578125
2020-08-04,106.72500397280686,108.34594021873859,105.99643621058149,107.24575805664062
2020-08-05,106.96461222473107,107.95722051892982,106.49519784064897,107.6344985961914
2020-08-06,107.9694362692687,111.88852949587516,107.3753396653028,111.38977813720703
2020-08-07,110.90728916029269,111.36775080462891,108.053905429684,108.85726165771484
2020-08-08,110.90728916029269,111.36775080462891,108.053905429684,108.85726165771484
2020-08-09,110.90728916029269,111.36775080462891,108.053905429684,108.85726165771484
2020-08-10,110.3145614829674,111.46571555181585,107.76733505831544,110.4394760131836
2020-08-11,109.69736010217667,110.1994549639225,106.8929569170475,107.155029296875
2020-08-12,108.25473161681546,110.97586063047166,108.05879400343503,110.71623992919922
2020-08-13,112.10742197894629,113.68719616039908,111.61511879714133,112.67565155029297
2020-08-14,112.49928419558569,112.66583189231956,110.75051095626057,112.57521057128906
2020-08-15,112.49928419558569,112.66583189231956,110.75051095626057,112.57521057128906
2020-08-16,112.49928419558569,112.66583189231956,110.75051095626057,112.57521057128906
2020-08-17,113.7067884362522,113.7312825080988,111.64941346833974,112.28131866455078
2020-08-18,112.0314944054319,113.64555429032586,111.69349565579702,113.21693420410156
2020-08-19,113.62840573104766,114.78445561405643,113.26346874150238,113.3589859008789
2020-08-20,113.40064520713088,115.98951270261793,113.3834986072699,115.87439727783203
2020-08-21,116.84182621759963,122.33306482938312,116.82958291989812,121.84566497802734
2020-08-22,116.84182621759963,122.33306482938312,116.82958291989812,121.84566497802734
2020-08-23,116.84182621759963,122.33306482938312,116.82958291989812,121.84566497802734
2020-08-24,126.08532387165104,126.17105685523916,121.42194288415396,123.30297088623047
2020-08-25,122.16652818038963,122.63923312751076,120.55491241130302,122.29143524169922
2020-08-26,123.61892070309034,124.41492936395845,122.54369310878445,123.9544677734375
2020-08-27,124.56188781271476,124.89743488712625,121.31906586924255,122.47267150878906
2020-08-28,123.45482849536437,123.8761011089071,122.04895700025207,122.2742919921875
2020-08-29,123.45482849536437,123.8761011089071,122.04895700025207,122.2742919921875
2020-08-30,123.45482849536437,123.8761011089071,122.04895700025207,122.2742919921875
2020-08-31,124.990517461524,128.3411001133412,123.44258484183963,126.4208755493164
2020-09-01,130.06538158297028,132.06398433083436,127.8806477984579,131.45655822753906
2020-09-02,134.79731931561778,135.1794028511841,124.42226912371116,128.7329559326172
2020-09-03,124.33412191459198,126.22494169018466,118.05422156158586,118.42650604248047
2020-09-04,117.63293252898002,121.1892515352014,108.6392591779397,118.50486755371094
2020-09-05,117.63293252898002,121.1892515352014,108.6392591779397,118.50486755371094
2020-09-06,117.63293252898002,121.1892515352014,108.6392591779397,118.50486755371094
2020-09-07,117.63293252898002,121.1892515352014,108.6392591779397,118.50486755371094
2020-09-08,111.63715201287759,116.57485594811625,110.39293251226412,110.53009033203125
2020-09-09,114.87998668581264,116.72182580833889,112.92058050138588,114.93876647949219
2020-09-10,117.91707958784471,118.0542374400191,110.21661171786015,111.18651580810547
2020-09-11,112.24456662797456,112.89117416243971,107.76732444763184,109.72673034667969
2020-09-12,112.24456662797456,112.89117416243971,107.76732444763184,109.72673034667969
2020-09-13,112.24456662797456,112.89117416243971,107.76732444763184,109.72673034667969
2020-09-14,112.39153768957699,113.57697751053055,110.51050958399158,113.01854705810547
2020-09-15,115.9282575144994,116.4181090133611,111.30405816931847,113.19488525390625
2020-09-16,112.89118075962331,113.64554878604307,109.76592577615408,109.85409545898438
2020-09-17,107.493022228828,109.92268166103601,106.50352003348442,108.10043334960938
2020-09-18,108.15920282780984,108.629456039167,103.9366782003327,104.67145538330078
2020-09-19,108.15920282780984,108.629456039167,103.9366782003327,104.67145538330078
2020-09-20,108.15920282780984,108.629456039167,103.9366782003327,104.67145538330078
2020-09-21,102.41816234596435,107.95348632209475,101.00738749871998,107.84571838378906
2020-09-22,110.39294035558969,110.56928720418253,106.94438889643553,109.54059600830078
2020-09-23,109.35444891624658,109.83450128180968,104.60288350108964,104.94578552246094
2020-09-24,103.03536323336652,108.0122562922412,102.8688155164202,106.0234603881836
2020-09-25,106.22920512757032,110.15781656621927,105.48462869485068,110.00106048583984
2020-09-26,106.22920512757032,110.15781656621927,105.48462869485068,110.00106048583984
2020-09-27,106.22920512757032,110.15781656621927,105.48462869485068,110.00106048583984
2020-09-28,112.67565135096667,112.97935690859622,110.49091023201854,112.62666320800781
2020-09-29,112.22498485086174,112.96955377049646,111.26487259459255,111.7743148803711
2020-09-30,111.48040718642262,114.8799778508832,111.31385946744476,113.45940399169922
2020-10-01,115.25226359583627,115.33064163195242,113.47900350731894,114.41951751708984
2020-10-02,110.59867736536498,113.02834423241673,109.94227811190407,110.72603607177734
2020-10-03,110.59867736536498,113.02834423241673,109.94227811190407,110.72603607177734
2020-10-04,110.59867736536498,113.02834423241673,109.94227811190407,110.72603607177734
2020-10-05,111.59797915642834,114.2823634480542,111.24528545685224,114.13540649414062
2020-10-06,113.35162861912306,113.76310953984076,109.97165642267437,110.86318969726562
2020-10-07,112.29355446033293,113.20467849989762,111.81349463470077,112.74421691894531
2020-10-08,113.89047032758153,114.0374272680736,112.26415980867276,112.6364517211914
2020-10-09,112.94015532895709,114.62524560558099,112.58746166759208,114.59585571289062
2020-10-10,112.94015532895709,114.62524560558099,112.58746166759208,114.59585571289062
2020-10-11,112.94015532895709,114.62524560558099,112.58746166759208,114.59585571289062
2020-10-12,117.62314590719973,122.63922821898363,116.85897872337233,121.87506103515625
2020-10-13,122.72738842152155,122.84495546938686,117.22146248428876,118.64202880859375
2020-10-14,118.54407100555656,120.53286703393807,117.19208346508836,118.73021697998047
2020-10-15,116.3103418451399,118.7400011096165,115.75191143177271,118.25994873046875
2020-10-16,118.81837115071627,119.0828951297767,116.39850369740027,116.60424041748047
2020-10-17,118.81837115071627,119.0828951297767,116.39850369740027,116.60424041748047
2020-10-18,118.81837115071627,119.0828951297767,116.39850369740027,116.60424041748047
2020-10-19,117.52517519780376,117.97583769702076,113.31245663144949,113.62596130371094
2020-10-20,113.84149235849938,116.56507313856247,113.28306191437827,115.12490844726562
2020-10-21,114.3019339663097,116.30052875157888,114.08639813536796,114.49787902832031
2020-10-22,115.06609609383953,115.64412465884067,112.26414536067625,113.40060424804688
2020-10-23,114.02764532199846,114.18440140868036,111.96047114476613,112.70504760742188
2020-10-24,114.02764532199846,114.18440140868036,111.96047114476613,112.70504760742188
2020-10-25,114.02764532199846,114.18440140868036,111.96047114476613,112.70504760742188
2020-10-26,111.69594407671558,114.18439065946843,110.58887487373264,112.71483612060547
2020-10-27,113.14589699562532,114.89956625665722,112.21518213857978,114.23336791992188
2020-10-28,112.71484068747921,113.08712516157364,108.84500909362134,108.94297790527344
2020-10-29,110.08924129948797,114.55668509483284,109.92268608992768,112.97936248779297
2020-10-30,108.80581826705573,109.71694240191694,105.53361367006366,106.65047454833984
2020-10-31,108.80581826705573,109.71694240191694,105.53361367006366,106.65047454833984
2020-11-01,108.80581826705573,109.71694240191694,105.53361367006366,106.65047454833984
2020-11-02,106.8953969193142,108.4335303589864,105.14172761970026,106.56229400634766
2020-11-03,107.43423525581774,109.2270860766487,106.52311116100103,108.19840240478516
2020-11-04,111.82330237973738,113.2438687724133,110.06963307268136,112.61685943603516
2020-11-05,115.55595561993304,117.19206516559646,114.49788215434755,116.6140365600586
2020-11-06,116.1184491843855,116.98207254997855,113.96919556824272,116.4815673828125
2020-11-07,116.1184491843855,116.98207254997855,113.96919556824272,116.4815673828125
2020-11-08,116.1184491843855,116.98207254997855,113.96919556824272,116.4815673828125
2020-11-09,118.25788662097906,119.72016046694718,113.89068965360207,114.1556625366211
2020-11-10,113.39999618595222,115.40203188268178,112.00641204174723,113.81217956542969
2020-11-11,115.00947786408216,117.40407231304845,114.27343292337838,117.26667785644531
2020-11-12,117.39427244094375,118.28733647481626,116.36380645288473,116.99189758300781
2020-11-13,117.21759802361856,117.4433142509022,115.67681110664417,117.04094696044922
2020-11-14,117.21759802361856,117.4433142509022,115.67681110664417,117.04094696044922
2020-11-15,117.21759802361856,117.4433142509022,115.67681110664417,117.04094696044922
2020-11-16,116.70729500903228,118.73877893749018,115.95162542643904,118.0616226196289
2020-11-17,117.3255598308646,118.42471542080607,116.74653395050396,117.16853332519531
2020-11-18,116.40305694236176,117.59054190657467,115.80440644563939,115.83384704589844
2020-11-19,115.40202920496759,116.84467848710092,114.63654366443227,116.4324951171875
2020-11-20,116.43249914547822,116.56007757750257,115.10761970352657,115.15668487548828
2020-11-21,116.43249914547822,116.56007757750257,115.10761970352657,115.15668487548828
2020-11-22,116.43249914547822,116.56007757750257,115.10761970352657,115.15668487548828
2020-11-23,114.99966998323175,115.43148544168675,111.63349058307539,111.73162841796875
2020-11-24,111.79051132928933,113.69440918758691,110.49506502089889,113.02706146240234
2020-11-25,113.39997584858465,114.57764457515391,113.02704167813741,113.87104034423828
2020-11-26,113.39997584858465,114.57764457515391,113.02704167813741,113.87104034423828
2020-11-27,114.40101446693797,115.3038944884753,114.05752831607447,114.42063903808594
2020-11-28,114.40101446693797,115.3038944884753,114.05752831607447,114.42063903808594
2020-11-29,114.40101446693797,115.3038944884753,114.05752831607447,114.42063903808594
2020-11-30,114.79356962817768,118.71914262741467,114.63654311423878,116.83486938476562
2020-12-01,118.75840286300262,121.17262943236942,117.77700958338507,120.43658447265625
2020-12-02,119.74961207197607,121.07449907114305,118.64064029307143,120.7898941040039
2020-12-03,121.22169876917536,121.47686312712584,119.93607592468089,120.65249633789062
2020-12-04,120.3187973805644,120.57396169326407,119.25889099313703,119.97531127929688
2020-12-05,120.3187973805644,120.57396169326407,119.25889099313703,119.97531127929688
2020-12-06,120.3187973805644,120.57396169326407,119.25889099313703,119.97531127929688
2020-12-07,120.03420949588822,122.25216040175333,119.97532829515862,121.44741821289062
2020-12-08,122.05586528785769,122.65451569131784,120.79967580215691,122.065673828125
2020-12-09,122.21289223519274,123.60646876210696,118.74857548715232,119.5140609741211
2020-12-10,118.25787660401305,121.5651742717349,117.91439049310678,120.94689178466797
2020-12-11,120.15197930741319,120.47584088609044,118.30696264052096,120.13235473632812
2020-12-12,120.15197930741319,120.47584088609044,118.30696264052096,120.13235473632812
2020-12-13,120.15197930741319,120.47584088609044,118.30696264052096,120.13235473632812
2020-12-14,120.31880308701594,121.05484797639912,119.2785287060005,119.5140609741211
2020-12-15,122.02644645070701,125.52021189409484,121.82035474416985,125.50057983398438
2020-12-16,125.03931058932604,125.98143967075161,124.20512038349119,125.4318618774414
2020-12-17,126.50158877288327,127.16894399533885,125.65758994661111,126.30531311035156
2020-12-18,126.56047582620909,126.69787027756483,123.77331519705814,124.30326843261719
2020-12-19,126.56047582620909,126.69787027756483,123.77331519705814,124.30326843261719
2020-12-20,126.56047582620909,126.69787027756483,123.77331519705814,124.30326843261719
2020-12-21,122.69378366864565,125.9225684345885,121.15299652987648,125.84405517578125
2020-12-22,129.16118231626356,131.90908675344156,127.23764471777662,129.42616271972656
2020-12-23,129.70093858624165,129.96590398810972,128.346611077202,128.5232696533203
2020-12-24,128.8765505409587,130.9767311997728,128.6606428585214,129.5144500732422
2020-12-25,128.8765505409587,130.9767311997728,128.6606428585214,129.5144500732422
2020-12-26,128.8765505409587,130.9767311997728,128.6606428585214,129.5144500732422
2020-12-27,128.8765505409587,130.9767311997728,128.6606428585214,129.5144500732422
2020-12-28,131.4968933135935,134.78455187505983,131.02581374891832,134.1466522216797
2020-12-29,135.48134250332632,136.20756393162205,131.84036692071345,132.36050415039062
2020-12-30,133.0573105423523,133.45968540483952,130.91786527891023,131.23191833496094
2020-12-31,131.58522073743225,132.23294393537495,129.26913185756425,130.22108459472656
2021-01-01,131.58522073743225,132.23294393537495,129.26913185756425,130.22108459472656
2021-01-02,131.58522073743225,132.23294393537495,129.26913185756425,130.22108459472656
2021-01-03,131.58522073743225,132.23294393537495,129.26913185756425,130.22108459472656
2021-01-04,131.035609006256,131.12393079000734,124.40138964990409,127.00208282470703
2021-01-05,126.49177772378678,129.28875452776282,126.0403302315261,128.57232666015625
2021-01-06,125.34354790829549,128.61158924916776,124.02847705122218,124.244384765625
2021-01-07,125.97162938150967,129.18078927811055,125.48093279073952,128.48399353027344
2021-01-08,129.9659063281815,130.16219696626345,127.80684408313903,129.59298706054688
2021-01-09,129.9659063281815,130.16219696626345,127.80684408313903,129.59298706054688
2021-01-10,129.9659063281815,130.16219696626345,127.80684408313903,129.59298706054688
2021-01-11,126.78616962358197,127.74793061277698,126.10900602791988,126.58007049560547
2021-01-12,126.10905188544962,127.27691242729485,124.49956730863032,126.40347290039062
2021-01-13,126.36420196397054,129.00415246328023,126.09923654219993,128.45457458496094
2021-01-14,128.36622308373575,128.56249871275057,126.3641727331211,126.51139068603516
2021-01-15,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016
2021-01-16,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016
2021-01-17,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016
2021-01-18,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016
2021-01-19,125.4024196554735,126.31512310208522,124.57805297618465,125.45149230957031
2021-01-20,126.26604368449314,130.02478116892289,126.15808984121136,129.57333374023438
2021-01-21,131.3103886709983,137.07116088889268,131.10428954848368,134.32325744628906
2021-01-22,133.74428035194398,137.24786168967248,132.50773016061999,136.4823760986328
2021-01-23,133.74428035194398,137.24786168967248,132.50773016061999,136.4823760986328
2021-01-24,133.74428035194398,137.24786168967248,132.50773016061999,136.4823760986328
2021-01-25,140.40796018164454,142.390364057226,133.99944753673083,140.2607421875
2021-01-26,140.92809232936884,141.61506468563073,138.73957435709096,140.49627685546875
2021-01-27,140.761221439982,141.61504371873468,137.79742471679106,139.41671752929688
2021-01-28,136.92397773356186,139.34802003422698,134.15644183730598,134.5391845703125
2021-01-29,133.302640842346,134.19571225293365,127.7872158217825,129.50465393066406
2021-01-30,133.302640842346,134.19571225293365,127.7872158217825,129.50465393066406
2021-01-31,133.302640842346,134.19571225293365,127.7872158217825,129.50465393066406
2021-02-01,131.2613611945582,132.86103715472078,128.4938247462922,131.64410400390625
2021-02-02,133.20447751519782,133.7736872941371,132.1053220661399,132.47825622558594
2021-02-03,133.2339428781747,133.24376639464103,131.12395337034366,131.44781494140625
2021-02-04,133.7638879766451,134.84341144571988,132.08569911830602,134.83360290527344
2021-02-05,134.9957768785099,135.06456925439733,133.5313106232166,134.41587829589844
2021-02-06,134.9957768785099,135.06456925439733,133.5313106232166,134.41587829589844
2021-02-07,134.9957768785099,135.06456925439733,133.5313106232166,134.41587829589844
2021-02-08,133.6983874861812,134.61245469427652,132.60741275233985,134.5633087158203
2021-02-09,134.27828646773915,135.51669927924317,133.52149530209638,133.67874145507812
2021-02-10,134.140695248156,134.64196332176337,132.09634515679082,133.0693817138672
2021-02-11,133.57061863693602,134.0522252579582,131.47713780876342,132.81382751464844
2021-02-12,132.0472221800029,133.20698956333752,131.39853110258665,133.0497283935547
2021-02-13,132.0472221800029,133.20698956333752,131.39853110258665,133.0497283935547
2021-02-14,132.0472221800029,133.20698956333752,131.39853110258665,133.0497283935547
2021-02-15,132.0472221800029,133.20698956333752,131.39853110258665,133.0497283935547
2021-02-16,133.1676696014032,133.67874586062226,130.51393634486544,130.90708923339844
2021-02-17,129.00034243060716,129.9537175896838,127.25085327209013,128.5973663330078
2021-02-18,126.98549485807273,127.77178576995355,125.22618225280029,127.48676300048828
2021-02-19,128.00765021358234,128.46959546329197,126.59232987381232,127.64398193359375
2021-02-20,128.00765021358234,128.46959546329197,126.59232987381232,127.64398193359375
2021-02-21,128.00765021358234,128.46959546329197,126.59232987381232,127.64398193359375
2021-02-22,125.81586703497062,127.49656375064257,123.44717901514055,123.84032440185547
2021-02-23,121.63873180603795,124.53816523704963,116.36077194328553,123.7027359008789
2021-02-24,122.79850081905494,123.40786907116029,120.13495176917941,123.20146942138672
2021-02-25,122.54294573561657,124.29243477384996,118.47390724259922,118.91619110107422
2021-02-26,120.48876969143771,122.71003476223423,119.12259527807879,119.18157196044922
2021-02-27,120.48876969143771,122.71003476223423,119.12259527807879,119.18157196044922
2021-02-28,120.48876969143771,122.71003476223423,119.12259527807879,119.18157196044922
2021-03-01,121.62889325838907,125.73724728617297,120.685348804462,125.59964752197266
2021-03-02,126.20901982942506,126.51370394206306,122.86729529269142,122.97541046142578
2021-03-03,122.67072944478079,123.55530476599374,119.75163463409064,119.96786499023438
2021-03-04,119.66317359194228,121.48146261496963,116.58682529889869,118.07093811035156
2021-03-05,118.90637584960962,119.84992030973667,115.55482050290459,119.33882904052734
2021-03-06,118.90637584960962,119.84992030973667,115.55482050290459,119.33882904052734
2021-03-07,118.90637584960962,119.84992030973667,115.55482050290459,119.33882904052734
2021-03-08,118.85723917775523,118.92603906569947,114.2181395945859,114.36557006835938
2021-03-09,116.98979945495299,119.9678634150809,116.75391520526837,119.01448822021484
2021-03-10,119.6041968431758,120.07596529028473,117.40258576125318,117.92350769042969
