Local time,Open,High,Low,Close,Volume
13.10.2023 18:50:00.000 GMT+0200,185.517,185.517,184.957,185.287,20.64
13.10.2023 18:55:00.000 GMT+0200,185.297,185.357,185.186,185.186,15.79
13.10.2023 19:00:00.000 GMT+0200,185.187,185.557,185.186,185.386,13.759999999999998
13.10.2023 19:05:00.000 GMT+0200,185.386,185.397,185.026,185.176,16.68
13.10.2023 19:10:00.000 GMT+0200,185.176,185.257,184.906,185.006,27.729999999999997
13.10.2023 19:15:00.000 GMT+0200,185.006,185.137,184.976,184.996,16.85
13.10.2023 19:20:00.000 GMT+0200,184.997,185.117,184.646,184.656,23.88
13.10.2023 19:25:00.000 GMT+0200,184.656,184.857,184.386,184.547,22.1824
13.10.2023 19:30:00.000 GMT+0200,184.506,184.607,184.406,184.536,21.450000000000003
13.10.2023 19:35:00.000 GMT+0200,184.537,184.737,184.516,184.717,22.62
13.10.2023 19:40:00.000 GMT+0200,184.716,185.237,184.666,184.967,26.43
13.10.2023 19:45:00.000 GMT+0200,184.997,185.237,184.926,185.237,20.23
13.10.2023 19:50:00.000 GMT+0200,185.237,185.387,185.237,185.287,17.380000000000003
13.10.2023 19:55:00.000 GMT+0200,185.296,185.397,185.216,185.276,23.16
13.10.2023 20:00:00.000 GMT+0200,185.286,185.377,184.916,185.147,16.82
13.10.2023 20:05:00.000 GMT+0200,185.167,185.387,185.036,185.226,20.450000000000003
13.10.2023 20:10:00.000 GMT+0200,185.177,185.297,185.076,185.297,13.7
13.10.2023 20:15:00.000 GMT+0200,185.297,185.317,185.096,185.256,25.29
13.10.2023 20:20:00.000 GMT+0200,185.257,185.486,184.897,185.007,15.54
13.10.2023 20:25:00.000 GMT+0200,185.007,185.197,184.936,185.166,22.380000000000003
13.10.2023 20:30:00.000 GMT+0200,185.167,185.447,185.106,185.437,20.669999999999998
13.10.2023 20:35:00.000 GMT+0200,185.437,185.437,185.016,185.326,22.419999999999998
13.10.2023 20:40:00.000 GMT+0200,185.337,185.476,184.996,184.996,18
13.10.2023 20:45:00.000 GMT+0200,184.997,185.257,184.886,184.887,19.32
13.10.2023 20:50:00.000 GMT+0200,184.877,185.037,184.756,184.986,20.88
13.10.2023 20:55:00.000 GMT+0200,184.987,185.037,184.726,184.966,21.29
13.10.2023 21:00:00.000 GMT+0200,184.967,185.237,184.877,185.106,18.5
13.10.2023 21:05:00.000 GMT+0200,185.106,185.107,184.516,184.757,28.65
13.10.2023 21:10:00.000 GMT+0200,184.757,184.897,184.606,184.657,19.990000000000002
13.10.2023 21:15:00.000 GMT+0200,184.656,184.746,184.316,184.727,29.509999999999994
13.10.2023 21:20:00.000 GMT+0200,184.717,184.916,184.486,184.906,26.689999999999998
13.10.2023 21:25:00.000 GMT+0200,184.906,184.967,184.666,184.786,24.639999999999997
13.10.2023 21:30:00.000 GMT+0200,184.786,185.107,184.786,184.967,22.35
13.10.2023 21:35:00.000 GMT+0200,185.007,185.197,184.956,184.987,24.66
13.10.2023 21:40:00.000 GMT+0200,184.986,185.117,184.816,184.856,27.63
13.10.2023 21:45:00.000 GMT+0200,184.857,185.467,184.857,185.376,38.03
13.10.2023 21:50:00.000 GMT+0200,185.296,185.596,185.296,185.406,47.129999999999995
13.10.2023 21:55:00.000 GMT+0200,185.412,185.427,184.806,184.916,65.05
16.10.2023 15:30:00.000 GMT+0200,185.586,186.146,185.276,185.426,35.050000000000004
16.10.2023 15:35:00.000 GMT+0200,185.427,185.547,184.656,184.746,26.43
16.10.2023 15:40:00.000 GMT+0200,184.746,184.747,183.686,184.027,35.4
16.10.2023 15:45:00.000 GMT+0200,184.027,184.097,183.146,183.267,31.12
16.10.2023 15:50:00.000 GMT+0200,183.266,183.767,183.266,183.676,29.740000000000002
16.10.2023 15:55:00.000 GMT+0200,183.647,183.767,183.176,183.297,65.23
16.10.2023 16:00:00.000 GMT+0200,183.297,183.357,182.556,182.857,62.779999999999994
16.10.2023 16:05:00.000 GMT+0200,182.867,182.867,182.486,182.717,56.09
16.10.2023 16:10:00.000 GMT+0200,182.737,183.397,182.736,183.246,56.830000000000005
16.10.2023 16:15:00.000 GMT+0200,183.267,183.887,183.207,183.686,40.400000000000006
16.10.2023 16:20:00.000 GMT+0200,183.656,183.697,183.076,183.127,44.61
16.10.2023 16:25:00.000 GMT+0200,183.127,183.727,183.117,183.666,37.42
16.10.2023 16:30:00.000 GMT+0200,183.667,184.127,183.666,183.926,42.830000000000005
16.10.2023 16:35:00.000 GMT+0200,183.917,184.037,183.846,183.876,43.37
16.10.2023 16:40:00.000 GMT+0200,183.877,184.267,183.846,184.217,34.85
16.10.2023 16:45:00.000 GMT+0200,184.206,184.446,184.096,184.317,33.879999999999995
16.10.2023 16:50:00.000 GMT+0200,184.326,184.677,184.176,184.227,40.809999999999995
16.10.2023 16:55:00.000 GMT+0200,184.227,184.487,184.196,184.396,29.61
16.10.2023 17:00:00.000 GMT+0200,184.407,184.947,184.406,184.896,34.480000000000004
16.10.2023 17:05:00.000 GMT+0200,184.896,185.007,184.776,184.916,34.050000000000004
16.10.2023 17:10:00.000 GMT+0200,184.916,185.237,184.876,185.097,35.06
16.10.2023 17:15:00.000 GMT+0200,185.137,185.417,185.086,185.196,29.560000000000002
16.10.2023 17:20:00.000 GMT+0200,185.196,185.347,185.096,185.306,23.41
16.10.2023 17:25:00.000 GMT+0200,185.306,185.477,185.116,185.266,28.32
16.10.2023 17:30:00.000 GMT+0200,185.266,185.317,184.886,184.977,30.309999999999995
16.10.2023 17:35:00.000 GMT+0200,184.977,185.007,184.406,184.427,32.61
16.10.2023 17:40:00.000 GMT+0200,184.426,184.546,184.356,184.527,24.42
16.10.2023 17:45:00.000 GMT+0200,184.526,184.536,184.256,184.356,23.81
16.10.2023 17:50:00.000 GMT+0200,184.337,184.546,184.336,184.436,25.38
16.10.2023 17:55:00.000 GMT+0200,184.437,184.536,184.207,184.516,36.53
16.10.2023 18:00:00.000 GMT+0200,184.517,184.727,184.506,184.627,21.3
16.10.2023 18:05:00.000 GMT+0200,184.626,185.167,184.606,185.137,24.71
16.10.2023 18:10:00.000 GMT+0200,185.136,185.167,184.857,184.896,30.58
16.10.2023 18:15:00.000 GMT+0200,184.897,185.207,184.896,185.086,24.93
16.10.2023 18:20:00.000 GMT+0200,185.087,185.117,184.906,185.047,28.68
16.10.2023 18:25:00.000 GMT+0200,185.046,185.137,184.906,184.937,18.77
16.10.2023 18:30:00.000 GMT+0200,184.936,185.107,184.906,184.916,22.65
16.10.2023 18:35:00.000 GMT+0200,184.926,184.977,184.616,184.616,22.86
16.10.2023 18:40:00.000 GMT+0200,184.617,184.867,184.496,184.797,18.26
16.10.2023 18:45:00.000 GMT+0200,184.796,184.976,184.676,184.706,19.27
16.10.2023 18:50:00.000 GMT+0200,184.707,184.806,184.556,184.567,16.159999999999997
16.10.2023 18:55:00.000 GMT+0200,184.567,184.597,184.276,184.537,25.78
16.10.2023 19:00:00.000 GMT+0200,184.537,184.877,184.516,184.776,26.12
16.10.2023 19:05:00.000 GMT+0200,184.797,184.987,184.776,184.916,22.62
16.10.2023 19:10:00.000 GMT+0200,184.917,185.057,184.876,184.957,18.78
16.10.2023 19:15:00.000 GMT+0200,184.956,185.096,184.546,184.547,20.31
16.10.2023 19:20:00.000 GMT+0200,184.546,184.567,183.966,184.206,35.56
16.10.2023 19:25:00.000 GMT+0200,184.207,184.607,183.846,184.496,33.32
16.10.2023 19:30:00.000 GMT+0200,184.557,184.667,184.486,184.546,21.790000000000003
16.10.2023 19:35:00.000 GMT+0200,184.547,184.837,184.546,184.827,28.98
16.10.2023 19:40:00.000 GMT+0200,184.826,185.076,184.826,185.027,28.37
16.10.2023 19:45:00.000 GMT+0200,185.026,185.107,184.956,185.087,24.970000000000002
16.10.2023 19:50:00.000 GMT+0200,185.087,185.137,184.996,185.016,22.64
16.10.2023 19:55:00.000 GMT+0200,185.017,185.147,185.016,185.047,23.87
16.10.2023 20:00:00.000 GMT+0200,185.047,185.087,184.816,184.846,25.090000000000003
16.10.2023 20:05:00.000 GMT+0200,184.847,184.856,184.686,184.837,20.34
16.10.2023 20:10:00.000 GMT+0200,184.836,184.927,184.526,184.536,29.78
16.10.2023 20:15:00.000 GMT+0200,184.557,184.686,184.506,184.626,21.689999999999998
16.10.2023 20:20:00.000 GMT+0200,184.627,184.667,184.436,184.537,20.39
16.10.2023 20:25:00.000 GMT+0200,184.537,184.577,184.296,184.307,18.39
16.10.2023 20:30:00.000 GMT+0200,184.306,184.446,184.207,184.397,19.71
16.10.2023 20:35:00.000 GMT+0200,184.397,184.457,184.186,184.286,31.690000000000005
16.10.2023 20:40:00.000 GMT+0200,184.286,184.447,184.206,184.296,17.11
16.10.2023 20:45:00.000 GMT+0200,184.306,184.397,184.256,184.267,20.84
16.10.2023 20:50:00.000 GMT+0200,184.266,184.436,184.196,184.417,14.200000000000001
16.10.2023 20:55:00.000 GMT+0200,184.437,184.647,184.436,184.647,17.53
16.10.2023 21:00:00.000 GMT+0200,184.647,184.686,184.336,184.346,26.879999999999995
16.10.2023 21:05:00.000 GMT+0200,184.346,184.607,184.346,184.536,30.84
16.10.2023 21:10:00.000 GMT+0200,184.537,184.776,184.526,184.547,29.229999999999997
16.10.2023 21:15:00.000 GMT+0200,184.546,184.837,184.546,184.676,28.409999999999997
16.10.2023 21:20:00.000 GMT+0200,184.676,184.717,184.346,184.387,24.969999999999995
16.10.2023 21:25:00.000 GMT+0200,184.387,184.897,184.336,184.866,20.91
16.10.2023 21:30:00.000 GMT+0200,184.867,185.046,184.566,184.617,38.29
16.10.2023 21:35:00.000 GMT+0200,184.606,184.907,184.576,184.706,29.8
16.10.2023 21:40:00.000 GMT+0200,184.717,184.796,184.546,184.637,30.189999999999998
16.10.2023 21:45:00.000 GMT+0200,184.636,184.717,184.576,184.647,51.629999999999995
16.10.2023 21:50:00.000 GMT+0200,184.647,184.887,184.616,184.836,53.790000000000006
16.10.2023 21:55:00.000 GMT+0200,184.856,185.057,184.796,184.837,57.480000000000004
17.10.2023 15:30:00.000 GMT+0200,183.757,184.676,183.106,184.266,50.589999999999996
17.10.2023 15:35:00.000 GMT+0200,184.266,186.026,183.946,186.026,53.34
17.10.2023 15:40:00.000 GMT+0200,186.027,186.787,185.966,186.527,62.39
17.10.2023 15:45:00.000 GMT+0200,186.526,187.736,186.526,187.696,72.48
17.10.2023 15:50:00.000 GMT+0200,187.697,187.987,187.326,187.446,57.46999999999999
17.10.2023 15:55:00.000 GMT+0200,187.447,187.457,186.676,186.676,48.190000000000005
17.10.2023 16:00:00.000 GMT+0200,186.676,187.116,186.476,186.816,40.120000000000005
17.10.2023 16:05:00.000 GMT+0200,186.817,187.597,186.806,187.597,39.2
17.10.2023 16:10:00.000 GMT+0200,187.597,188.227,187.396,187.776,55.23
17.10.2023 16:15:00.000 GMT+0200,187.776,187.777,186.996,187.037,51.61
17.10.2023 16:20:00.000 GMT+0200,187.037,187.157,186.516,186.516,49.199999999999996
17.10.2023 16:25:00.000 GMT+0200,186.516,186.637,186.196,186.317,39.27
17.10.2023 16:30:00.000 GMT+0200,186.316,186.557,186.216,186.377,38.010000000000005
17.10.2023 16:35:00.000 GMT+0200,186.376,187.036,186.376,186.957,41.09
17.10.2023 16:40:00.000 GMT+0200,186.966,187.090,186.686,186.877,36.25
17.10.2023 16:45:00.000 GMT+0200,186.876,186.897,186.396,186.606,29.53
17.10.2023 16:50:00.000 GMT+0200,186.627,186.627,186.096,186.116,33.92
17.10.2023 16:55:00.000 GMT+0200,186.116,186.337,185.916,185.957,28.96
17.10.2023 17:00:00.000 GMT+0200,185.956,186.267,185.866,186.266,25.01
17.10.2023 17:05:00.000 GMT+0200,186.266,186.366,185.976,186.057,31.23
17.10.2023 17:10:00.000 GMT+0200,186.067,186.187,185.916,186.087,23.699999999999996
17.10.2023 17:15:00.000 GMT+0200,186.107,186.382,186.016,186.176,44.8
17.10.2023 17:20:00.000 GMT+0200,186.176,186.177,185.686,185.846,40
17.10.2023 17:25:00.000 GMT+0200,185.846,186.117,185.627,186.006,32.709999999999994
17.10.2023 17:30:00.000 GMT+0200,186.006,186.267,185.916,186.196,26.43
17.10.2023 17:35:00.000 GMT+0200,186.197,186.737,186.197,186.626,36.49999999999999
17.10.2023 17:40:00.000 GMT+0200,186.627,186.787,186.506,186.577,24.759999999999998
17.10.2023 17:45:00.000 GMT+0200,186.637,186.867,186.346,186.766,31.629999999999995
17.10.2023 17:50:00.000 GMT+0200,186.767,186.906,186.556,186.706,31.169999999999998
17.10.2023 17:55:00.000 GMT+0200,186.777,186.927,186.506,186.677,33.35
17.10.2023 18:00:00.000 GMT+0200,186.677,186.736,186.156,186.257,36.540000000000006
17.10.2023 18:05:00.000 GMT+0200,186.256,186.347,185.986,185.996,35.33
17.10.2023 18:10:00.000 GMT+0200,185.996,186.116,185.847,185.987,24.17
17.10.2023 18:15:00.000 GMT+0200,185.987,185.987,185.776,185.817,25.15
17.10.2023 18:20:00.000 GMT+0200,185.827,186.046,185.697,185.887,29.06
17.10.2023 18:25:00.000 GMT+0200,185.887,186.097,185.866,185.997,16.44
17.10.2023 18:30:00.000 GMT+0200,185.997,186.097,185.626,185.666,27
17.10.2023 18:35:00.000 GMT+0200,185.666,185.706,185.436,185.497,35.74
17.10.2023 18:40:00.000 GMT+0200,185.536,185.567,185.286,185.286,33.6
17.10.2023 18:45:00.000 GMT+0200,185.287,185.357,184.926,185.146,38.7
17.10.2023 18:50:00.000 GMT+0200,185.147,185.287,185.017,185.226,35.03
17.10.2023 18:55:00.000 GMT+0200,185.217,185.357,184.946,185.086,47.47
17.10.2023 19:00:00.000 GMT+0200,185.087,185.147,184.926,184.927,29.93
17.10.2023 19:05:00.000 GMT+0200,184.927,184.967,184.756,184.897,33.28
17.10.2023 19:10:00.000 GMT+0200,184.897,184.957,184.796,184.827,14.71
17.10.2023 19:15:00.000 GMT+0200,184.826,184.896,184.696,184.796,32.62
17.10.2023 19:20:00.000 GMT+0200,184.796,184.976,184.696,184.767,38
17.10.2023 19:25:00.000 GMT+0200,184.766,185.017,184.766,185.006,33.4
17.10.2023 19:30:00.000 GMT+0200,185.007,185.087,184.696,184.957,29.93
17.10.2023 19:35:00.000 GMT+0200,184.956,184.987,184.806,184.936,27.47
17.10.2023 19:40:00.000 GMT+0200,184.937,185.116,184.886,184.986,38.81
17.10.2023 19:45:00.000 GMT+0200,184.997,185.037,184.756,184.847,32.61
17.10.2023 19:50:00.000 GMT+0200,184.917,184.937,184.407,184.607,36.78
17.10.2023 19:55:00.000 GMT+0200,184.607,184.797,184.546,184.636,30.36
17.10.2023 20:00:00.000 GMT+0200,184.646,184.887,184.636,184.766,34.8
17.10.2023 20:05:00.000 GMT+0200,184.746,185.007,184.656,184.927,35.38
17.10.2023 20:10:00.000 GMT+0200,184.927,185.097,184.906,185.026,31.769999999999996
17.10.2023 20:15:00.000 GMT+0200,185.026,185.207,184.996,185.056,37.800000000000004
17.10.2023 20:20:00.000 GMT+0200,185.057,185.367,185.056,185.256,28.419999999999995
17.10.2023 20:25:00.000 GMT+0200,185.297,185.487,185.297,185.406,33.75
17.10.2023 20:30:00.000 GMT+0200,185.407,185.507,185.346,185.407,31.629999999999995
17.10.2023 20:35:00.000 GMT+0200,185.406,185.587,185.386,185.577,29.360000000000003
17.10.2023 20:40:00.000 GMT+0200,185.577,185.627,185.396,185.436,23.400000000000002
17.10.2023 20:45:00.000 GMT+0200,185.437,185.617,185.317,185.586,21.770000000000003
17.10.2023 20:50:00.000 GMT+0200,185.566,185.567,185.026,185.097,31.89
17.10.2023 20:55:00.000 GMT+0200,185.097,185.226,184.866,185.067,28.509999999999998
17.10.2023 21:00:00.000 GMT+0200,185.066,185.137,184.836,184.917,34.25
17.10.2023 21:05:00.000 GMT+0200,184.916,185.167,184.716,185.067,51.23
17.10.2023 21:10:00.000 GMT+0200,185.067,185.256,185.046,185.217,41.3
17.10.2023 21:15:00.000 GMT+0200,185.217,185.307,185.096,185.186,52.58
17.10.2023 21:20:00.000 GMT+0200,185.216,185.327,185.096,185.237,40.650000000000006
17.10.2023 21:25:00.000 GMT+0200,185.207,185.326,185.146,185.316,45.39
17.10.2023 21:30:00.000 GMT+0200,185.317,185.397,185.146,185.156,48.88
17.10.2023 21:35:00.000 GMT+0200,185.157,185.237,185.096,185.097,38.91
17.10.2023 21:40:00.000 GMT+0200,185.096,185.226,185.016,185.077,48.599999999999994
17.10.2023 21:45:00.000 GMT+0200,185.067,185.327,185.026,185.196,57.22
17.10.2023 21:50:00.000 GMT+0200,185.197,185.437,185.196,185.377,59.959999999999994
17.10.2023 21:55:00.000 GMT+0200,185.376,185.577,185.297,185.576,76.21000000000001
18.10.2023 15:30:00.000 GMT+0200,187.036,189.536,187.036,188.666,95.09
18.10.2023 15:35:00.000 GMT+0200,188.666,189.196,187.266,187.546,79.31
18.10.2023 15:40:00.000 GMT+0200,187.547,187.787,186.746,186.957,42.72
18.10.2023 15:45:00.000 GMT+0200,186.956,187.287,186.656,187.077,37.54
18.10.2023 15:50:00.000 GMT+0200,187.067,187.127,185.986,186.567,43.300000000000004
18.10.2023 15:55:00.000 GMT+0200,186.567,187.247,186.416,187.116,45.410000000000004
18.10.2023 16:00:00.000 GMT+0200,187.106,187.377,186.826,187.346,49.589999999999996
18.10.2023 16:05:00.000 GMT+0200,187.346,188.227,187.256,188.037,40.74
18.10.2023 16:10:00.000 GMT+0200,188.037,188.667,188.006,188.637,53.29
18.10.2023 16:15:00.000 GMT+0200,188.637,188.707,188.056,188.666,47.64999999999999
18.10.2023 16:20:00.000 GMT+0200,188.676,189.167,188.406,188.856,58.3
18.10.2023 16:25:00.000 GMT+0200,188.857,189.217,188.596,188.596,58.71
18.10.2023 16:30:00.000 GMT+0200,188.597,189.057,188.506,188.877,51.019999999999996
18.10.2023 16:35:00.000 GMT+0200,188.877,189.086,188.666,189.026,46.8
18.10.2023 16:40:00.000 GMT+0200,189.027,189.677,188.916,189.607,52.370000000000005
18.10.2023 16:45:00.000 GMT+0200,189.607,190.157,189.606,189.667,52.9
18.10.2023 16:50:00.000 GMT+0200,189.667,189.667,188.356,188.636,40.01
18.10.2023 16:55:00.000 GMT+0200,188.637,189.097,188.357,189.076,40.31
18.10.2023 17:00:00.000 GMT+0200,189.077,189.216,188.946,189.136,31.64
18.10.2023 17:05:00.000 GMT+0200,189.136,189.307,188.896,189.197,27.89
18.10.2023 17:10:00.000 GMT+0200,189.196,189.486,188.976,189.407,31.009999999999998
18.10.2023 17:15:00.000 GMT+0200,189.476,189.927,189.286,189.446,37.970000000000006
18.10.2023 17:20:00.000 GMT+0200,189.447,189.507,188.946,189.017,33.38
18.10.2023 17:25:00.000 GMT+0200,189.017,189.287,188.766,188.887,30.43
18.10.2023 17:30:00.000 GMT+0200,188.887,188.996,188.566,188.567,39.120000000000005
18.10.2023 17:35:00.000 GMT+0200,188.567,188.567,188.056,188.057,39.21
18.10.2023 17:40:00.000 GMT+0200,188.057,188.157,187.376,187.476,42.980000000000004
18.10.2023 17:45:00.000 GMT+0200,187.487,187.616,187.166,187.177,45.66
18.10.2023 17:50:00.000 GMT+0200,187.176,187.897,187.176,187.617,41.55
18.10.2023 17:55:00.000 GMT+0200,187.617,187.936,187.566,187.687,27.53
18.10.2023 18:00:00.000 GMT+0200,187.687,188.127,187.296,188.067,36.95
18.10.2023 18:05:00.000 GMT+0200,188.066,188.257,187.666,188.197,35.55
18.10.2023 18:10:00.000 GMT+0200,188.196,188.297,187.786,187.786,28.8
18.10.2023 18:15:00.000 GMT+0200,187.787,187.866,187.486,187.576,26.21
18.10.2023 18:20:00.000 GMT+0200,187.576,187.697,187.327,187.397,23.630000000000003
18.10.2023 18:25:00.000 GMT+0200,187.406,187.486,187.326,187.437,30.830000000000002
18.10.2023 18:30:00.000 GMT+0200,187.436,187.567,187.376,187.387,22.74
18.10.2023 18:35:00.000 GMT+0200,187.386,187.437,187.276,187.277,32.55
18.10.2023 18:40:00.000 GMT+0200,187.277,187.477,187.236,187.247,33.379999999999995
18.10.2023 18:45:00.000 GMT+0200,187.246,187.336,186.996,187.176,27.17
18.10.2023 18:50:00.000 GMT+0200,187.166,187.167,186.717,186.847,35.92
18.10.2023 18:55:00.000 GMT+0200,186.847,186.927,186.766,186.807,33.620000000000005
18.10.2023 19:00:00.000 GMT+0200,186.767,187.637,186.526,187.637,59.849999999999994
18.10.2023 19:05:00.000 GMT+0200,187.637,187.847,187.577,187.726,47.2
18.10.2023 19:10:00.000 GMT+0200,187.727,188.307,187.726,188.096,53.400000000000006
18.10.2023 19:15:00.000 GMT+0200,188.096,188.327,187.946,187.956,43.04
18.10.2023 19:20:00.000 GMT+0200,187.986,188.347,187.896,188.276,47.78
18.10.2023 19:25:00.000 GMT+0200,188.276,188.277,187.766,187.767,35.76
18.10.2023 19:30:00.000 GMT+0200,187.767,187.777,187.236,187.257,40.39000000000001
18.10.2023 19:35:00.000 GMT+0200,187.256,187.256,186.726,186.827,63.13
18.10.2023 19:40:00.000 GMT+0200,186.826,187.027,186.726,186.997,46.379999999999995
18.10.2023 19:45:00.000 GMT+0200,186.997,186.997,186.766,186.906,40.56
18.10.2023 19:50:00.000 GMT+0200,186.906,186.977,186.616,186.727,35.55
18.10.2023 19:55:00.000 GMT+0200,186.726,187.157,186.576,187.087,39.07
18.10.2023 20:00:00.000 GMT+0200,187.156,187.517,187.156,187.396,32.769999999999996
18.10.2023 20:05:00.000 GMT+0200,187.396,187.787,187.356,187.477,33.56
18.10.2023 20:10:00.000 GMT+0200,187.486,187.646,187.356,187.457,39.47
18.10.2023 20:15:00.000 GMT+0200,187.456,187.527,186.736,186.836,39.37
18.10.2023 20:20:00.000 GMT+0200,186.836,187.137,186.816,187.037,21.33
18.10.2023 20:25:00.000 GMT+0200,187.036,187.067,186.876,186.997,29.160000000000004
18.10.2023 20:30:00.000 GMT+0200,186.996,187.396,186.916,187.187,28.939999999999998
18.10.2023 20:35:00.000 GMT+0200,187.177,187.227,186.866,186.927,28.529999999999998
18.10.2023 20:40:00.000 GMT+0200,186.936,186.977,186.556,186.726,26.72
18.10.2023 20:45:00.000 GMT+0200,186.727,186.757,186.626,186.666,30.910000000000004
18.10.2023 20:50:00.000 GMT+0200,186.667,186.677,186.406,186.607,40.17
18.10.2023 20:55:00.000 GMT+0200,186.606,186.687,186.377,186.476,31.69
18.10.2023 21:00:00.000 GMT+0200,186.476,186.477,185.696,185.847,49.86
18.10.2023 21:05:00.000 GMT+0200,185.857,185.887,185.596,185.607,46.959999999999994
18.10.2023 21:10:00.000 GMT+0200,185.606,185.796,185.556,185.766,39.09
18.10.2023 21:15:00.000 GMT+0200,185.787,186.077,185.746,185.997,37.82
18.10.2023 21:20:00.000 GMT+0200,185.997,186.287,185.946,186.217,33.15
18.10.2023 21:25:00.000 GMT+0200,186.217,186.247,185.766,186.046,42.15
18.10.2023 21:30:00.000 GMT+0200,186.046,186.307,185.846,185.986,53.36
18.10.2023 21:35:00.000 GMT+0200,185.987,186.007,185.736,185.737,44.279999999999994
18.10.2023 21:40:00.000 GMT+0200,185.737,185.767,185.457,185.457,40.599999999999994
18.10.2023 21:45:00.000 GMT+0200,185.427,185.467,185.046,185.346,92.02000000000001
18.10.2023 21:50:00.000 GMT+0200,185.347,185.527,185.286,185.507,70.12
18.10.2023 21:55:00.000 GMT+0200,185.506,185.837,185.506,185.677,88.66999999999999
19.10.2023 15:30:00.000 GMT+0200,185.357,185.936,185.006,185.486,34.36
19.10.2023 15:35:00.000 GMT+0200,185.486,186.156,185.366,186.097,44.230000000000004
19.10.2023 15:40:00.000 GMT+0200,186.097,186.767,185.936,186.727,54.38999999999999
19.10.2023 15:45:00.000 GMT+0200,186.736,186.857,186.296,186.667,30.650000000000002
19.10.2023 15:50:00.000 GMT+0200,186.597,186.957,186.436,186.656,30.99
19.10.2023 15:55:00.000 GMT+0200,186.656,186.717,186.066,186.126,39.19
19.10.2023 16:00:00.000 GMT+0200,186.137,186.557,185.976,186.486,40.730000000000004
19.10.2023 16:05:00.000 GMT+0200,186.497,186.646,186.156,186.187,36.74
19.10.2023 16:10:00.000 GMT+0200,186.186,186.817,186.186,186.737,50.23
19.10.2023 16:15:00.000 GMT+0200,186.737,186.877,185.896,185.896,38.370000000000005
19.10.2023 16:20:00.000 GMT+0200,185.897,185.897,185.516,185.757,36.53
19.10.2023 16:25:00.000 GMT+0200,185.756,185.877,185.266,185.267,47.900000000000006
19.10.2023 16:30:00.000 GMT+0200,185.266,185.267,184.996,185.126,41.730000000000004
19.10.2023 16:35:00.000 GMT+0200,185.127,185.557,185.126,185.326,41.02
19.10.2023 16:40:00.000 GMT+0200,185.376,185.507,185.256,185.277,39.93
19.10.2023 16:45:00.000 GMT+0200,185.287,185.386,185.116,185.207,28.4
19.10.2023 16:50:00.000 GMT+0200,185.207,185.447,185.046,185.116,32.15
19.10.2023 16:55:00.000 GMT+0200,185.116,185.307,185.046,185.107,23.78
19.10.2023 17:00:00.000 GMT+0200,185.106,185.526,185.076,185.496,37.19
19.10.2023 17:05:00.000 GMT+0200,185.496,185.896,185.396,185.796,31.03
19.10.2023 17:10:00.000 GMT+0200,185.796,185.797,185.466,185.476,32.599999999999994
19.10.2023 17:15:00.000 GMT+0200,185.476,185.497,185.136,185.257,31.37
19.10.2023 17:20:00.000 GMT+0200,185.266,185.577,184.996,185.557,36.07
19.10.2023 17:25:00.000 GMT+0200,185.556,185.747,185.436,185.587,39.23
19.10.2023 17:30:00.000 GMT+0200,185.587,185.837,185.586,185.787,36.34
19.10.2023 17:35:00.000 GMT+0200,185.806,186.086,185.806,185.947,35.43000000000001
19.10.2023 17:40:00.000 GMT+0200,185.997,186.297,185.946,186.056,39.27
19.10.2023 17:45:00.000 GMT+0200,186.076,186.216,185.856,185.856,36.29
19.10.2023 17:50:00.000 GMT+0200,185.857,185.957,185.696,185.796,30.020000000000003
19.10.2023 17:55:00.000 GMT+0200,185.786,185.827,185.536,185.577,27.230000000000004
19.10.2023 18:00:00.000 GMT+0200,185.577,186.647,185.206,186.126,93.85999999999999
19.10.2023 18:05:00.000 GMT+0200,186.126,186.317,185.696,185.837,62.75
19.10.2023 18:10:00.000 GMT+0200,185.837,186.186,185.736,185.836,70.64999999999999
19.10.2023 18:15:00.000 GMT+0200,185.837,186.166,185.646,186.047,60.74
19.10.2023 18:20:00.000 GMT+0200,186.046,186.506,185.947,186.256,54.629999999999995
19.10.2023 18:25:00.000 GMT+0200,186.257,186.257,185.176,185.357,82.86
19.10.2023 18:30:00.000 GMT+0200,185.357,185.567,184.996,185.027,52.39
19.10.2023 18:35:00.000 GMT+0200,185.026,185.057,184.406,184.626,83.38
19.10.2023 18:40:00.000 GMT+0200,184.596,185.127,184.426,184.816,75.85000000000001
19.10.2023 18:45:00.000 GMT+0200,184.816,185.527,184.816,185.407,64.19
19.10.2023 18:50:00.000 GMT+0200,185.407,185.757,185.326,185.756,75.4
19.10.2023 18:55:00.000 GMT+0200,185.736,186.117,185.696,185.807,72.19
19.10.2023 19:00:00.000 GMT+0200,185.806,186.217,185.696,185.816,67.45
19.10.2023 19:05:00.000 GMT+0200,185.817,186.236,185.776,186.116,68
19.10.2023 19:10:00.000 GMT+0200,186.117,186.156,185.597,185.627,66.43
19.10.2023 19:15:00.000 GMT+0200,185.627,185.886,185.346,185.646,61.290000000000006
19.10.2023 19:20:00.000 GMT+0200,185.646,185.686,185.136,185.236,57.59
19.10.2023 19:25:00.000 GMT+0200,185.237,185.306,184.916,185.247,58.34
19.10.2023 19:30:00.000 GMT+0200,185.247,185.527,184.896,184.906,60.470000000000006
19.10.2023 19:35:00.000 GMT+0200,184.907,184.946,184.326,184.407,54.70000000000001
