Local time,Open,High,Low,Close,Volume
13.02.2024 17:35:00.000 GMT+0100,14.596,14.597,14.567,14.567,0.18000000000000002
13.02.2024 17:40:00.000 GMT+0100,14.576,14.576,14.546,14.546,0.18
13.02.2024 17:45:00.000 GMT+0100,14.556,14.587,14.556,14.576,0.108
13.02.2024 17:50:00.000 GMT+0100,14.577,14.607,14.576,14.606,0.18
13.02.2024 17:55:00.000 GMT+0100,14.596,14.627,14.596,14.616,0.10799999999999998
13.02.2024 18:00:00.000 GMT+0100,14.606,14.646,14.596,14.646,0.228
13.02.2024 18:05:00.000 GMT+0100,14.637,14.657,14.636,14.646,0.144
13.02.2024 18:10:00.000 GMT+0100,14.637,14.646,14.596,14.626,0.264
13.02.2024 18:15:00.000 GMT+0100,14.617,14.626,14.606,14.607,0.16800000000000004
13.02.2024 18:20:00.000 GMT+0100,14.616,14.616,14.576,14.587,0.132
13.02.2024 18:25:00.000 GMT+0100,14.576,14.596,14.566,14.596,0.084
13.02.2024 18:30:00.000 GMT+0100,14.606,14.627,14.606,14.627,0.036000000000000004
13.02.2024 18:35:00.000 GMT+0100,14.616,14.637,14.606,14.637,0.132
13.02.2024 18:40:00.000 GMT+0100,14.626,14.637,14.616,14.637,0.11999999999999998
13.02.2024 18:45:00.000 GMT+0100,14.626,14.656,14.616,14.636,0.24
13.02.2024 18:50:00.000 GMT+0100,14.626,14.647,14.626,14.627,0.09599999999999999
13.02.2024 18:55:00.000 GMT+0100,14.617,14.636,14.616,14.627,0.096
13.02.2024 19:00:00.000 GMT+0100,14.616,14.626,14.597,14.616,0.096
13.02.2024 19:05:00.000 GMT+0100,14.626,14.636,14.626,14.626,0.072
13.02.2024 19:10:00.000 GMT+0100,14.616,14.616,14.597,14.607,0.072
13.02.2024 19:15:00.000 GMT+0100,14.607,14.617,14.597,14.597,0.072
13.02.2024 19:20:00.000 GMT+0100,14.587,14.597,14.576,14.596,0.10800000000000001
13.02.2024 19:25:00.000 GMT+0100,14.596,14.607,14.596,14.596,0.06
13.02.2024 19:30:00.000 GMT+0100,14.606,14.606,14.597,14.606,0.036000000000000004
13.02.2024 19:35:00.000 GMT+0100,14.597,14.597,14.576,14.587,0.072
13.02.2024 19:40:00.000 GMT+0100,14.577,14.587,14.577,14.587,0.024
13.02.2024 19:45:00.000 GMT+0100,14.576,14.597,14.576,14.577,0.09599999999999999
13.02.2024 19:50:00.000 GMT+0100,14.586,14.596,14.566,14.566,0.14400000000000002
13.02.2024 19:55:00.000 GMT+0100,14.577,14.577,14.566,14.577,0.036000000000000004
13.02.2024 20:00:00.000 GMT+0100,14.566,14.577,14.546,14.546,0.12
13.02.2024 20:05:00.000 GMT+0100,14.556,14.556,14.526,14.537,0.12000000000000001
13.02.2024 20:10:00.000 GMT+0100,14.527,14.537,14.476,14.496,0.132
13.02.2024 20:15:00.000 GMT+0100,14.487,14.517,14.477,14.506,0.14400000000000002
13.02.2024 20:20:00.000 GMT+0100,14.496,14.517,14.496,14.517,0.18
13.02.2024 20:25:00.000 GMT+0100,14.506,14.536,14.506,14.526,0.12
13.02.2024 20:30:00.000 GMT+0100,14.517,14.546,14.516,14.536,0.19200000000000003
13.02.2024 20:35:00.000 GMT+0100,14.547,14.547,14.506,14.527,0.14400000000000002
13.02.2024 20:40:00.000 GMT+0100,14.517,14.517,14.506,14.516,0.048
13.02.2024 20:45:00.000 GMT+0100,14.507,14.517,14.476,14.476,0.20400000000000001
13.02.2024 20:50:00.000 GMT+0100,14.487,14.487,14.457,14.467,0.08399999999999999
13.02.2024 20:55:00.000 GMT+0100,14.457,14.506,14.456,14.496,0.156
13.02.2024 21:00:00.000 GMT+0100,14.506,14.506,14.476,14.477,0.09599999999999999
13.02.2024 21:05:00.000 GMT+0100,14.486,14.506,14.476,14.506,0.108
13.02.2024 21:10:00.000 GMT+0100,14.517,14.517,14.507,14.516,0.036000000000000004
13.02.2024 21:15:00.000 GMT+0100,14.507,14.537,14.507,14.527,0.12000000000000001
13.02.2024 21:20:00.000 GMT+0100,14.516,14.526,14.507,14.507,0.06
13.02.2024 21:25:00.000 GMT+0100,14.516,14.526,14.506,14.526,0.09599999999999999
13.02.2024 21:30:00.000 GMT+0100,14.537,14.556,14.537,14.556,0.060000000000000005
13.02.2024 21:35:00.000 GMT+0100,14.567,14.587,14.557,14.587,0.060000000000000005
13.02.2024 21:40:00.000 GMT+0100,14.576,14.617,14.576,14.616,0.096
13.02.2024 21:45:00.000 GMT+0100,14.626,14.637,14.597,14.597,0.10799999999999998
13.02.2024 21:50:00.000 GMT+0100,14.586,14.586,14.546,14.577,0.14400000000000002
13.02.2024 21:55:00.000 GMT+0100,14.587,14.616,14.587,14.606,0.072
14.02.2024 15:30:00.000 GMT+0100,14.716,14.827,14.716,14.757,2.184
14.02.2024 15:35:00.000 GMT+0100,14.756,14.757,14.707,14.716,0.864
14.02.2024 15:40:00.000 GMT+0100,14.717,14.737,14.676,14.706,0.66
14.02.2024 15:45:00.000 GMT+0100,14.696,14.737,14.676,14.717,0.72
14.02.2024 15:50:00.000 GMT+0100,14.706,14.757,14.706,14.737,0.384
14.02.2024 15:55:00.000 GMT+0100,14.726,14.747,14.707,14.737,0.27599999999999997
14.02.2024 16:00:00.000 GMT+0100,14.727,14.737,14.696,14.727,0.5760000000000001
14.02.2024 16:05:00.000 GMT+0100,14.717,14.757,14.717,14.757,0.24
14.02.2024 16:10:00.000 GMT+0100,14.757,14.757,14.697,14.706,0.34800000000000003
14.02.2024 16:15:00.000 GMT+0100,14.707,14.747,14.697,14.747,0.24000000000000002
14.02.2024 16:20:00.000 GMT+0100,14.756,14.797,14.756,14.787,0.216
14.02.2024 16:25:00.000 GMT+0100,14.777,14.797,14.736,14.757,0.396
14.02.2024 16:30:00.000 GMT+0100,14.766,14.776,14.736,14.767,0.6120000000000001
14.02.2024 16:35:00.000 GMT+0100,14.766,14.787,14.756,14.777,0.33599999999999997
14.02.2024 16:40:00.000 GMT+0100,14.766,14.777,14.756,14.776,0.21600000000000003
14.02.2024 16:45:00.000 GMT+0100,14.766,14.806,14.766,14.787,0.18
14.02.2024 16:50:00.000 GMT+0100,14.776,14.787,14.756,14.756,0.12
14.02.2024 16:55:00.000 GMT+0100,14.747,14.767,14.736,14.746,0.276
14.02.2024 17:00:00.000 GMT+0100,14.736,14.736,14.706,14.726,0.264
14.02.2024 17:05:00.000 GMT+0100,14.717,14.747,14.716,14.717,0.10799999999999998
14.02.2024 17:10:00.000 GMT+0100,14.726,14.777,14.716,14.756,0.228
14.02.2024 17:15:00.000 GMT+0100,14.766,14.787,14.766,14.776,0.072
14.02.2024 17:20:00.000 GMT+0100,14.767,14.817,14.756,14.817,0.14400000000000002
14.02.2024 17:25:00.000 GMT+0100,14.806,14.837,14.806,14.837,0.192
14.02.2024 17:30:00.000 GMT+0100,14.827,14.837,14.817,14.837,0.072
14.02.2024 17:35:00.000 GMT+0100,14.826,14.826,14.806,14.806,0.060000000000000005
14.02.2024 17:40:00.000 GMT+0100,14.816,14.816,14.747,14.776,0.288
14.02.2024 17:45:00.000 GMT+0100,14.767,14.817,14.756,14.806,0.228
14.02.2024 17:50:00.000 GMT+0100,14.797,14.807,14.786,14.797,0.216
14.02.2024 17:55:00.000 GMT+0100,14.787,14.806,14.766,14.766,0.168
14.02.2024 18:00:00.000 GMT+0100,14.757,14.757,14.716,14.717,0.16799999999999998
14.02.2024 18:05:00.000 GMT+0100,14.706,14.746,14.696,14.746,0.18
14.02.2024 18:10:00.000 GMT+0100,14.736,14.766,14.736,14.757,0.132
14.02.2024 18:15:00.000 GMT+0100,14.767,14.786,14.766,14.786,0.06
14.02.2024 18:20:00.000 GMT+0100,14.797,14.807,14.786,14.797,0.096
14.02.2024 18:25:00.000 GMT+0100,14.807,14.837,14.807,14.837,0.096
14.02.2024 18:30:00.000 GMT+0100,14.846,14.846,14.827,14.836,0.132
14.02.2024 18:35:00.000 GMT+0100,14.827,14.837,14.807,14.807,0.10799999999999998
14.02.2024 18:40:00.000 GMT+0100,14.796,14.817,14.786,14.786,0.132
14.02.2024 18:45:00.000 GMT+0100,14.777,14.796,14.777,14.796,0.036000000000000004
14.02.2024 18:50:00.000 GMT+0100,14.787,14.796,14.776,14.776,0.07200000000000001
14.02.2024 18:55:00.000 GMT+0100,14.787,14.787,14.767,14.776,0.048
14.02.2024 19:00:00.000 GMT+0100,14.766,14.786,14.766,14.776,0.048
14.02.2024 19:05:00.000 GMT+0100,14.766,14.766,14.727,14.727,0.13199999999999998
14.02.2024 19:10:00.000 GMT+0100,14.716,14.747,14.716,14.726,0.11999999999999998
14.02.2024 19:15:00.000 GMT+0100,14.737,14.746,14.737,14.746,0.024
14.02.2024 19:20:00.000 GMT+0100,14.756,14.766,14.747,14.747,0.072
14.02.2024 19:25:00.000 GMT+0100,14.746,14.786,14.746,14.786,0.08399999999999999
14.02.2024 19:30:00.000 GMT+0100,14.796,14.817,14.786,14.797,0.18
14.02.2024 19:35:00.000 GMT+0100,14.807,14.837,14.807,14.836,0.10800000000000001
14.02.2024 19:40:00.000 GMT+0100,14.827,14.846,14.816,14.816,0.156
14.02.2024 19:45:00.000 GMT+0100,14.817,14.856,14.817,14.856,0.22800000000000004
14.02.2024 19:50:00.000 GMT+0100,14.867,14.867,14.867,14.867,0.012
14.02.2024 19:55:00.000 GMT+0100,14.856,14.876,14.847,14.876,0.19200000000000003
14.02.2024 20:00:00.000 GMT+0100,14.886,14.897,14.876,14.896,0.20400000000000001
14.02.2024 20:05:00.000 GMT+0100,14.887,14.887,14.827,14.837,0.168
14.02.2024 20:10:00.000 GMT+0100,14.827,14.857,14.817,14.856,0.156
14.02.2024 20:15:00.000 GMT+0100,14.866,14.877,14.866,14.877,0.048
14.02.2024 20:20:00.000 GMT+0100,14.886,14.907,14.876,14.907,0.192
14.02.2024 20:25:00.000 GMT+0100,14.916,14.956,14.916,14.946,0.144
14.02.2024 20:30:00.000 GMT+0100,14.937,14.937,14.916,14.926,0.048
14.02.2024 20:35:00.000 GMT+0100,14.937,14.937,14.907,14.907,0.07200000000000001
14.02.2024 20:40:00.000 GMT+0100,14.897,14.916,14.896,14.916,0.08399999999999999
14.02.2024 20:45:00.000 GMT+0100,14.926,14.926,14.906,14.916,0.12
14.02.2024 20:50:00.000 GMT+0100,14.907,14.917,14.886,14.896,0.14400000000000002
14.02.2024 20:55:00.000 GMT+0100,14.906,14.917,14.877,14.896,0.09599999999999999
14.02.2024 21:00:00.000 GMT+0100,14.887,14.907,14.876,14.907,0.14400000000000002
14.02.2024 21:05:00.000 GMT+0100,14.917,14.917,14.896,14.896,0.06
14.02.2024 21:10:00.000 GMT+0100,14.886,14.906,14.886,14.897,0.048
14.02.2024 21:15:00.000 GMT+0100,14.907,14.936,14.906,14.927,0.144
14.02.2024 21:20:00.000 GMT+0100,14.916,14.927,14.916,14.927,0.036000000000000004
14.02.2024 21:30:00.000 GMT+0100,14.916,14.917,14.886,14.886,0.14400000000000002
14.02.2024 21:35:00.000 GMT+0100,14.896,14.896,14.876,14.876,0.036000000000000004
14.02.2024 21:40:00.000 GMT+0100,14.866,14.866,14.846,14.847,0.084
14.02.2024 21:45:00.000 GMT+0100,14.837,14.857,14.837,14.847,0.08399999999999999
14.02.2024 21:50:00.000 GMT+0100,14.836,14.846,14.826,14.846,0.08399999999999999
14.02.2024 21:55:00.000 GMT+0100,14.856,14.856,14.836,14.856,0.07200000000000001
15.02.2024 15:30:00.000 GMT+0100,14.997,15.057,14.937,15.047,2.244
15.02.2024 15:35:00.000 GMT+0100,15.057,15.106,15.007,15.077,1.08
15.02.2024 15:40:00.000 GMT+0100,15.086,15.137,15.067,15.097,0.624
15.02.2024 15:45:00.000 GMT+0100,15.096,15.126,15.016,15.016,0.8280000000000001
15.02.2024 15:50:00.000 GMT+0100,15.006,15.027,14.996,14.996,0.816
15.02.2024 15:55:00.000 GMT+0100,15.006,15.046,14.997,14.997,0.348
15.02.2024 16:00:00.000 GMT+0100,14.986,14.997,14.956,14.956,0.28800000000000003
15.02.2024 16:05:00.000 GMT+0100,14.947,14.987,14.947,14.966,0.336
15.02.2024 16:10:00.000 GMT+0100,14.977,15.026,14.976,15.026,0.288
15.02.2024 16:15:00.000 GMT+0100,15.017,15.057,15.016,15.047,0.276
15.02.2024 16:20:00.000 GMT+0100,15.057,15.086,15.026,15.086,0.32400000000000007
15.02.2024 16:25:00.000 GMT+0100,15.077,15.077,15.036,15.047,0.12
15.02.2024 16:30:00.000 GMT+0100,15.056,15.056,14.956,14.966,0.288
15.02.2024 16:35:00.000 GMT+0100,14.976,14.977,14.906,14.926,0.252
15.02.2024 16:40:00.000 GMT+0100,14.916,14.957,14.896,14.916,0.48000000000000004
15.02.2024 16:45:00.000 GMT+0100,14.927,14.936,14.887,14.887,0.28800000000000003
15.02.2024 16:50:00.000 GMT+0100,14.876,14.896,14.856,14.896,0.28800000000000003
15.02.2024 16:55:00.000 GMT+0100,14.897,14.936,14.897,14.906,0.3
15.02.2024 17:00:00.000 GMT+0100,14.917,14.967,14.917,14.947,0.252
15.02.2024 17:05:00.000 GMT+0100,14.956,14.956,14.896,14.896,0.252
15.02.2024 17:10:00.000 GMT+0100,14.907,14.937,14.907,14.916,0.072
15.02.2024 17:15:00.000 GMT+0100,14.926,14.936,14.907,14.927,0.18
15.02.2024 17:20:00.000 GMT+0100,14.917,14.976,14.917,14.947,0.14400000000000002
15.02.2024 17:25:00.000 GMT+0100,14.957,14.986,14.957,14.976,0.08399999999999999
15.02.2024 17:30:00.000 GMT+0100,14.966,14.986,14.966,14.986,0.060000000000000005
15.02.2024 17:35:00.000 GMT+0100,14.986,15.017,14.986,15.006,0.08399999999999999
15.02.2024 17:40:00.000 GMT+0100,14.997,14.997,14.967,14.967,0.10799999999999998
15.02.2024 17:45:00.000 GMT+0100,14.977,15.016,14.976,15.016,0.08399999999999999
15.02.2024 17:50:00.000 GMT+0100,15.007,15.007,14.987,14.997,0.048
15.02.2024 17:55:00.000 GMT+0100,14.987,15.007,14.987,15.006,0.072
15.02.2024 18:00:00.000 GMT+0100,14.996,14.997,14.976,14.986,0.08399999999999999
15.02.2024 18:05:00.000 GMT+0100,14.977,14.986,14.966,14.966,0.07200000000000001
15.02.2024 18:10:00.000 GMT+0100,14.977,14.977,14.956,14.956,0.06
15.02.2024 18:15:00.000 GMT+0100,14.947,14.967,14.947,14.956,0.048
15.02.2024 18:20:00.000 GMT+0100,14.967,14.976,14.947,14.976,0.07200000000000001
15.02.2024 18:30:00.000 GMT+0100,14.967,14.976,14.956,14.956,0.048
15.02.2024 18:35:00.000 GMT+0100,14.946,14.946,14.936,14.946,0.036000000000000004
15.02.2024 18:40:00.000 GMT+0100,14.936,14.946,14.936,14.946,0.08399999999999999
15.02.2024 18:45:00.000 GMT+0100,14.936,14.936,14.897,14.906,0.072
15.02.2024 18:50:00.000 GMT+0100,14.917,14.936,14.906,14.936,0.08399999999999999
15.02.2024 18:55:00.000 GMT+0100,14.926,14.946,14.916,14.937,0.132
15.02.2024 19:00:00.000 GMT+0100,14.927,14.927,14.916,14.926,0.096
15.02.2024 19:05:00.000 GMT+0100,14.937,14.966,14.937,14.956,0.108
15.02.2024 19:10:00.000 GMT+0100,14.957,14.977,14.957,14.966,0.09599999999999999
15.02.2024 19:15:00.000 GMT+0100,14.977,14.986,14.957,14.966,0.09599999999999999
15.02.2024 19:20:00.000 GMT+0100,14.977,14.987,14.967,14.987,0.07200000000000001
15.02.2024 19:25:00.000 GMT+0100,14.977,14.977,14.967,14.967,0.024
15.02.2024 19:30:00.000 GMT+0100,14.956,14.956,14.927,14.936,0.06
15.02.2024 19:35:00.000 GMT+0100,14.947,14.947,14.916,14.936,0.156
15.02.2024 19:40:00.000 GMT+0100,14.946,14.946,14.916,14.926,0.08399999999999999
15.02.2024 19:45:00.000 GMT+0100,14.936,14.946,14.936,14.937,0.06
15.02.2024 19:50:00.000 GMT+0100,14.946,14.946,14.926,14.926,0.036000000000000004
15.02.2024 19:55:00.000 GMT+0100,14.917,14.927,14.917,14.927,0.024
15.02.2024 20:00:00.000 GMT+0100,14.937,14.937,14.926,14.936,0.06
15.02.2024 20:05:00.000 GMT+0100,14.927,14.927,14.916,14.917,0.048
15.02.2024 20:10:00.000 GMT+0100,14.906,14.916,14.906,14.916,0.024
15.02.2024 20:15:00.000 GMT+0100,14.926,14.927,14.916,14.926,0.072
15.02.2024 20:20:00.000 GMT+0100,14.917,14.926,14.916,14.917,0.06
15.02.2024 20:25:00.000 GMT+0100,14.907,14.917,14.906,14.916,0.06
15.02.2024 20:30:00.000 GMT+0100,14.907,14.907,14.896,14.906,0.048
15.02.2024 20:35:00.000 GMT+0100,14.897,14.897,14.897,14.897,0.012
15.02.2024 20:40:00.000 GMT+0100,14.907,14.917,14.896,14.917,0.12
15.02.2024 20:45:00.000 GMT+0100,14.927,14.927,14.927,14.927,0.012
15.02.2024 20:50:00.000 GMT+0100,14.937,14.957,14.937,14.957,0.096
15.02.2024 20:55:00.000 GMT+0100,14.966,14.966,14.956,14.956,0.06
15.02.2024 21:00:00.000 GMT+0100,14.946,14.946,14.916,14.927,0.06
15.02.2024 21:05:00.000 GMT+0100,14.916,14.916,14.897,14.906,0.048
15.02.2024 21:10:00.000 GMT+0100,14.907,14.927,14.907,14.927,0.06
15.02.2024 21:15:00.000 GMT+0100,14.917,14.926,14.906,14.906,0.072
15.02.2024 21:20:00.000 GMT+0100,14.917,14.917,14.896,14.917,0.072
15.02.2024 21:25:00.000 GMT+0100,14.926,14.926,14.926,14.926,0.012
15.02.2024 21:30:00.000 GMT+0100,14.936,14.936,14.936,14.936,0.012
15.02.2024 21:35:00.000 GMT+0100,14.926,14.926,14.896,14.907,0.06
15.02.2024 21:40:00.000 GMT+0100,14.897,14.897,14.876,14.887,0.07200000000000001
15.02.2024 21:45:00.000 GMT+0100,14.876,14.876,14.836,14.836,0.06
15.02.2024 21:50:00.000 GMT+0100,14.827,14.857,14.827,14.857,0.09599999999999999
15.02.2024 21:55:00.000 GMT+0100,14.856,14.887,14.856,14.887,0.048
16.02.2024 15:30:00.000 GMT+0100,14.717,14.737,14.656,14.656,1.3920000000000001
16.02.2024 15:35:00.000 GMT+0100,14.667,14.716,14.646,14.667,0.852
16.02.2024 15:40:00.000 GMT+0100,14.676,14.687,14.647,14.687,0.504
16.02.2024 15:45:00.000 GMT+0100,14.677,14.697,14.626,14.637,0.8400000000000001
16.02.2024 15:50:00.000 GMT+0100,14.626,14.626,14.537,14.546,0.444
16.02.2024 15:55:00.000 GMT+0100,14.537,14.626,14.516,14.626,0.432
16.02.2024 16:00:00.000 GMT+0100,14.617,14.646,14.596,14.637,1.02
16.02.2024 16:05:00.000 GMT+0100,14.636,14.687,14.636,14.687,0.264
16.02.2024 16:10:00.000 GMT+0100,14.676,14.746,14.667,14.736,0.46799999999999997
16.02.2024 16:15:00.000 GMT+0100,14.736,14.746,14.687,14.707,0.37199999999999994
16.02.2024 16:20:00.000 GMT+0100,14.696,14.736,14.696,14.696,0.348
16.02.2024 16:25:00.000 GMT+0100,14.687,14.716,14.686,14.716,0.28800000000000003
16.02.2024 16:30:00.000 GMT+0100,14.707,14.737,14.697,14.717,0.28800000000000003
16.02.2024 16:35:00.000 GMT+0100,14.726,14.726,14.686,14.717,0.372
16.02.2024 16:40:00.000 GMT+0100,14.726,14.747,14.717,14.747,0.228
16.02.2024 16:45:00.000 GMT+0100,14.757,14.757,14.716,14.727,0.144
16.02.2024 16:50:00.000 GMT+0100,14.737,14.767,14.727,14.757,0.192
16.02.2024 16:55:00.000 GMT+0100,14.747,14.757,14.736,14.757,0.06
16.02.2024 17:00:00.000 GMT+0100,14.766,14.766,14.727,14.737,0.11999999999999998
16.02.2024 17:05:00.000 GMT+0100,14.727,14.757,14.727,14.757,0.07200000000000001
16.02.2024 17:10:00.000 GMT+0100,14.766,14.797,14.766,14.797,0.072
16.02.2024 17:15:00.000 GMT+0100,14.787,14.837,14.787,14.807,0.16799999999999998
16.02.2024 17:20:00.000 GMT+0100,14.816,14.827,14.806,14.806,0.096
16.02.2024 17:25:00.000 GMT+0100,14.807,14.817,14.806,14.817,0.048
16.02.2024 17:30:00.000 GMT+0100,14.827,14.846,14.816,14.846,0.108
16.02.2024 17:35:00.000 GMT+0100,14.837,14.877,14.837,14.866,0.156
16.02.2024 17:40:00.000 GMT+0100,14.877,14.877,14.866,14.876,0.048
16.02.2024 17:45:00.000 GMT+0100,14.866,14.877,14.857,14.876,0.12
16.02.2024 17:50:00.000 GMT+0100,14.866,14.866,14.846,14.847,0.08399999999999999
16.02.2024 17:55:00.000 GMT+0100,14.837,14.857,14.826,14.837,0.14400000000000002
16.02.2024 18:00:00.000 GMT+0100,14.827,14.837,14.817,14.827,0.060000000000000005
16.02.2024 18:05:00.000 GMT+0100,14.816,14.826,14.796,14.806,0.15599999999999997
16.02.2024 18:10:00.000 GMT+0100,14.816,14.826,14.807,14.807,0.048
16.02.2024 18:15:00.000 GMT+0100,14.817,14.827,14.817,14.817,0.036000000000000004
16.02.2024 18:20:00.000 GMT+0100,14.827,14.827,14.827,14.827,0.012
16.02.2024 18:25:00.000 GMT+0100,14.816,14.817,14.806,14.807,0.048
16.02.2024 18:30:00.000 GMT+0100,14.796,14.816,14.796,14.816,0.036000000000000004
16.02.2024 18:35:00.000 GMT+0100,14.807,14.816,14.807,14.807,0.036000000000000004
16.02.2024 18:40:00.000 GMT+0100,14.796,14.806,14.787,14.806,0.048
16.02.2024 18:45:00.000 GMT+0100,14.796,14.796,14.787,14.787,0.036
16.02.2024 18:50:00.000 GMT+0100,14.777,14.777,14.756,14.756,0.048
16.02.2024 18:55:00.000 GMT+0100,14.746,14.746,14.737,14.746,0.036000000000000004
16.02.2024 19:00:00.000 GMT+0100,14.756,14.756,14.727,14.727,0.048
16.02.2024 19:05:00.000 GMT+0100,14.716,14.726,14.706,14.706,0.048
16.02.2024 19:10:00.000 GMT+0100,14.697,14.717,14.696,14.717,0.08399999999999999
16.02.2024 19:15:00.000 GMT+0100,14.726,14.726,14.716,14.716,0.024
16.02.2024 19:20:00.000 GMT+0100,14.707,14.736,14.696,14.736,0.09599999999999999
16.02.2024 19:25:00.000 GMT+0100,14.747,14.747,14.726,14.737,0.12
16.02.2024 19:30:00.000 GMT+0100,14.727,14.737,14.727,14.727,0.036000000000000004
16.02.2024 19:35:00.000 GMT+0100,14.717,14.726,14.716,14.726,0.048
16.02.2024 19:40:00.000 GMT+0100,14.736,14.736,14.736,14.736,0.012
16.02.2024 19:45:00.000 GMT+0100,14.746,14.746,14.736,14.736,0.024
16.02.2024 19:50:00.000 GMT+0100,14.726,14.726,14.717,14.717,0.024
16.02.2024 19:55:00.000 GMT+0100,14.726,14.726,14.726,14.726,0.012
16.02.2024 20:00:00.000 GMT+0100,14.737,14.737,14.726,14.737,0.036000000000000004
16.02.2024 20:05:00.000 GMT+0100,14.746,14.767,14.746,14.767,0.084
16.02.2024 20:10:00.000 GMT+0100,14.777,14.796,14.777,14.786,0.048
16.02.2024 20:15:00.000 GMT+0100,14.777,14.777,14.766,14.776,0.036000000000000004
16.02.2024 20:20:00.000 GMT+0100,14.766,14.766,14.766,14.766,0.012
16.02.2024 20:25:00.000 GMT+0100,14.776,14.777,14.767,14.767,0.048
16.02.2024 20:30:00.000 GMT+0100,14.757,14.757,14.716,14.727,0.07200000000000001
16.02.2024 20:35:00.000 GMT+0100,14.737,14.747,14.716,14.726,0.08399999999999999
16.02.2024 20:40:00.000 GMT+0100,14.716,14.726,14.716,14.726,0.06
16.02.2024 20:45:00.000 GMT+0100,14.717,14.717,14.676,14.687,0.276
16.02.2024 20:50:00.000 GMT+0100,14.677,14.686,14.657,14.676,0.20400000000000001
16.02.2024 20:55:00.000 GMT+0100,14.667,14.697,14.667,14.687,0.06
16.02.2024 21:00:00.000 GMT+0100,14.697,14.717,14.697,14.717,0.06
16.02.2024 21:05:00.000 GMT+0100,14.727,14.746,14.727,14.746,0.06
16.02.2024 21:10:00.000 GMT+0100,14.736,14.746,14.736,14.737,0.048
16.02.2024 21:15:00.000 GMT+0100,14.726,14.737,14.726,14.727,0.084
16.02.2024 21:20:00.000 GMT+0100,14.717,14.717,14.696,14.696,0.06
16.02.2024 21:25:00.000 GMT+0100,14.706,14.716,14.706,14.716,0.024
16.02.2024 21:30:00.000 GMT+0100,14.707,14.716,14.697,14.706,0.06
16.02.2024 21:35:00.000 GMT+0100,14.696,14.696,14.696,14.696,0.012
16.02.2024 21:40:00.000 GMT+0100,14.687,14.706,14.676,14.676,0.12
16.02.2024 21:45:00.000 GMT+0100,14.687,14.697,14.677,14.696,0.07200000000000001
16.02.2024 21:50:00.000 GMT+0100,14.686,14.696,14.627,14.627,0.16799999999999998
16.02.2024 21:55:00.000 GMT+0100,14.636,14.646,14.636,14.636,0.06
20.02.2024 15:30:00.000 GMT+0100,14.496,14.577,14.496,14.557,0.0000020040000000000028
20.02.2024 15:35:00.000 GMT+0100,14.547,14.557,14.506,14.537,9.119999999999981e-7
20.02.2024 15:40:00.000 GMT+0100,14.546,14.617,14.536,14.607,7.07999999999999e-7
20.02.2024 15:45:00.000 GMT+0100,14.617,14.757,14.606,14.756,4.44e-7
20.02.2024 15:50:00.000 GMT+0100,14.767,14.937,14.757,14.936,5.159999999999998e-7
20.02.2024 15:55:00.000 GMT+0100,14.927,14.927,14.876,14.907,4.919999999999999e-7
20.02.2024 16:00:00.000 GMT+0100,14.896,14.907,14.827,14.867,7.559999999999988e-7
20.02.2024 16:05:00.000 GMT+0100,14.857,14.857,14.747,14.777,6.599999999999992e-7
20.02.2024 16:10:00.000 GMT+0100,14.766,14.807,14.737,14.746,3.84e-7
20.02.2024 16:15:00.000 GMT+0100,14.736,14.747,14.696,14.696,3.96e-7
20.02.2024 16:20:00.000 GMT+0100,14.687,14.687,14.646,14.657,2.88e-7
20.02.2024 16:25:00.000 GMT+0100,14.646,14.696,14.646,14.657,3.12e-7
20.02.2024 16:30:00.000 GMT+0100,14.666,14.677,14.626,14.656,3.6e-7
20.02.2024 16:35:00.000 GMT+0100,14.646,14.646,14.606,14.627,4.68e-7
20.02.2024 16:40:00.000 GMT+0100,14.626,14.666,14.616,14.626,3.6e-7
20.02.2024 16:45:00.000 GMT+0100,14.636,14.686,14.636,14.676,4.08e-7
20.02.2024 16:50:00.000 GMT+0100,14.687,14.717,14.686,14.707,1.56e-7
20.02.2024 16:55:00.000 GMT+0100,14.697,14.727,14.687,14.726,2.64e-7
21.02.2024 18:00:00.000 GMT+0100,14.727,14.727,14.696,14.707,1.92e-7
21.02.2024 18:05:00.000 GMT+0100,14.696,14.726,14.696,14.726,6e-8
21.02.2024 18:10:00.000 GMT+0100,14.736,14.736,14.716,14.716,3.6e-8
21.02.2024 18:15:00.000 GMT+0100,14.706,14.726,14.706,14.706,8.4e-8
21.02.2024 18:20:00.000 GMT+0100,14.716,14.736,14.716,14.736,8.4e-8
21.02.2024 18:25:00.000 GMT+0100,14.727,14.727,14.727,14.727,1.2e-8
21.02.2024 18:30:00.000 GMT+0100,14.716,14.727,14.696,14.696,1.32e-7
21.02.2024 18:35:00.000 GMT+0100,14.706,14.706,14.696,14.696,4.8e-8
21.02.2024 18:40:00.000 GMT+0100,14.707,14.707,14.696,14.697,7.2e-8
21.02.2024 18:45:00.000 GMT+0100,14.706,14.726,14.706,14.726,8.4e-8
21.02.2024 18:50:00.000 GMT+0100,14.717,14.727,14.707,14.716,6e-8
21.02.2024 18:55:00.000 GMT+0100,14.706,14.717,14.706,14.717,2.4e-8
21.02.2024 19:00:00.000 GMT+0100,14.706,14.707,14.666,14.676,2.04e-7
21.02.2024 19:05:00.000 GMT+0100,14.687,14.727,14.686,14.727,1.68e-7
